# V,    J,    eta_p,    CT,    CP,    P,    Q,    T
0.0,    0.00,    0.0000,    0.1753,    0.2613,    4081.961,    5.569,    61.621
1.7,    0.04,    0.0263,    0.1754,    0.2522,    3940.278,    5.375,    61.648
3.4,    0.08,    0.0547,    0.1753,    0.2427,    3791.884,    5.173,    61.630
5.1,    0.11,    0.0854,    0.1751,    0.2329,    3639.015,    4.965,    61.550
6.8,    0.15,    0.1188,    0.1747,    0.2228,    3481.673,    4.750,    61.408
8.4,    0.19,    0.1553,    0.1741,    0.2123,    3316.873,    4.525,    61.185
10.1,    0.23,    0.1951,    0.1732,    0.2017,    3152.073,    4.300,    60.883
11.8,    0.27,    0.2392,    0.1720,    0.1907,    2979.817,    4.065,    60.474
13.5,    0.30,    0.2879,    0.1705,    0.1795,    2804.577,    3.826,    59.944
15.2,    0.34,    0.3420,    0.1686,    0.1681,    2627.101,    3.583,    59.281
16.9,    0.38,    0.4021,    0.1662,    0.1566,    2446.641,    3.337,    58.427
18.5,    0.42,    0.4677,    0.1626,    0.1448,    2263.199,    3.087,    57.160
20.2,    0.45,    0.5374,    0.1576,    0.1333,    2082.740,    2.841,    55.394
21.9,    0.49,    0.6044,    0.1513,    0.1233,    1926.143,    2.628,    53.196
23.6,    0.53,    0.6628,    0.1440,    0.1152,    1800.119,    2.456,    50.616
25.3,    0.57,    0.7087,    0.1353,    0.1085,    1694.976,    2.313,    47.574
27.0,    0.61,    0.7408,    0.1266,    0.1036,    1618.169,    2.207,    44.500
28.6,    0.64,    0.7658,    0.1180,    0.0992,    1549.564,    2.114,    41.462
30.3,    0.68,    0.7888,    0.1091,    0.0943,    1473.503,    2.010,    38.353
32.0,    0.72,    0.8094,    0.1001,    0.0890,    1389.985,    1.896,    35.172
33.7,    0.76,    0.8273,    0.0908,    0.0832,    1299.755,    1.773,    31.929
35.4,    0.80,    0.8423,    0.0814,    0.0769,    1201.322,    1.639,    28.615
37.1,    0.83,    0.8532,    0.0718,    0.0701,    1095.433,    1.494,    25.235
38.7,    0.87,    0.8586,    0.0620,    0.0629,    982.832,    1.340,    21.787
40.4,    0.91,    0.8547,    0.0520,    0.0553,    863.520,    1.178,    18.269
42.1,    0.95,    0.8400,    0.0418,    0.0472,    736.751,    1.006,    14.710
43.8,    0.98,    0.8020,    0.0315,    0.0387,    604.763,    0.825,    11.081
45.5,    1.02,    0.7121,    0.0209,    0.0300,    469.045,    0.640,    7.353
47.2,    1.06,    0.5172,    0.0103,    0.0212,    331.836,    0.452,    3.639
48.8,    1.10,    -0.0121,    -0.0001,    0.0125,    194.628,    0.266,    -0.049
