# V,    J,    eta_p,    CT,    CP,    P,    Q,    T
0.0,    0.00,    0.0000,    0.1582,    0.1120,    8812.681,    7.013,    163.454
2.9,    0.04,    0.0530,    0.1584,    0.1129,    8890.234,    7.074,    163.619
5.8,    0.08,    0.1052,    0.1586,    0.1139,    8965.550,    7.134,    163.788
8.6,    0.11,    0.1595,    0.1586,    0.1127,    8873.828,    7.062,    163.837
11.5,    0.15,    0.2069,    0.1589,    0.1161,    9136.315,    7.271,    164.157
14.4,    0.19,    0.2604,    0.1590,    0.1154,    9081.133,    7.227,    164.237
17.3,    0.23,    0.3097,    0.1592,    0.1165,    9172.108,    7.299,    164.433
20.2,    0.26,    0.3515,    0.1595,    0.1201,    9449.509,    7.520,    164.802
23.0,    0.30,    0.3971,    0.1598,    0.1216,    9574.041,    7.618,    165.042
25.9,    0.34,    0.4413,    0.1600,    0.1233,    9707.521,    7.725,    165.291
28.8,    0.38,    0.4840,    0.1603,    0.1251,    9847.713,    7.837,    165.536
31.7,    0.42,    0.5323,    0.1603,    0.1252,    9852.187,    7.840,    165.554
34.6,    0.45,    0.5662,    0.1604,    0.1285,    10110.945,    8.046,    165.696
37.4,    0.49,    0.6057,    0.1601,    0.1299,    10223.545,    8.136,    165.425
40.3,    0.53,    0.6431,    0.1595,    0.1312,    10327.943,    8.218,    164.753
43.2,    0.57,    0.6779,    0.1549,    0.1295,    10193.717,    8.112,    159.989
46.1,    0.60,    0.7099,    0.1463,    0.1246,    9805.208,    7.803,    151.093
49.0,    0.64,    0.7377,    0.1366,    0.1190,    9363.753,    7.452,    141.120
51.8,    0.68,    0.7655,    0.1261,    0.1121,    8821.629,    7.020,    130.288
54.7,    0.72,    0.7915,    0.1157,    0.1049,    8258.626,    6.572,    119.475
60.5,    0.79,    0.8318,    0.0943,    0.0900,    7083.403,    5.637,    97.438
63.3,    0.83,    0.8470,    0.0834,    0.0819,    6444.338,    5.128,    86.167
66.2,    0.87,    0.8566,    0.0722,    0.0733,    5770.226,    4.592,    74.632
69.1,    0.91,    0.8578,    0.0609,    0.0644,    5069.268,    4.034,    62.920
72.0,    0.94,    0.8464,    0.0493,    0.0551,    4334.753,    3.449,    50.963
74.9,    0.98,    0.8130,    0.0375,    0.0453,    3565.937,    2.838,    38.722
77.7,    1.02,    0.7396,    0.0254,    0.0351,    2762.818,    2.199,    26.285
80.6,    1.06,    0.5612,    0.0130,    0.0244,    1922.414,    1.530,    13.380
83.5,    1.10,    0.0032,    0.0000,    0.0142,    1120.787,    0.892,    0.044
