# V, J, eta_p, CT, CP, P, Q, T
0.0,0.00,0.0000,0.0980,0.0531,8987.921,8.583,200.730
2.3,0.03,0.0506,0.0980,0.0537,9084.862,8.675,200.873
4.6,0.06,0.0998,0.0981,0.0544,9207.902,8.793,201.037
6.8,0.08,0.1489,0.0982,0.0548,9269.795,8.852,201.171
9.2,0.11,0.2213,0.0979,0.0490,8292.183,7.919,200.650
11.4,0.14,0.2425,0.0984,0.0562,9499.471,9.072,201.513
13.7,0.17,0.2871,0.0985,0.0570,9639.662,9.205,201.714
16.0,0.19,0.3301,0.0986,0.0579,9791.785,9.351,201.923
18.3,0.22,0.3718,0.0987,0.0588,9946.891,9.499,202.141
20.6,0.25,0.4420,0.0985,0.0556,9395.818,8.972,201.816
22.9,0.28,0.4504,0.0989,0.0608,10287.675,9.824,202.616
25.2,0.30,0.4873,0.0980,0.0613,10363.737,9.897,200.775
27.4,0.33,0.5227,0.0959,0.0610,10311.538,9.847,196.425
29.7,0.36,0.5595,0.0930,0.0599,10126.604,9.670,190.606
32.0,0.39,0.5985,0.0896,0.0581,9820.122,9.377,183.591
34.3,0.42,0.6367,0.0855,0.0558,9437.578,9.013,175.198
36.6,0.44,0.6727,0.0808,0.0532,8999.852,8.594,165.483
38.9,0.47,0.7058,0.0755,0.0503,8515.147,8.131,154.593
41.2,0.50,0.7350,0.0697,0.0473,7998.377,7.638,142.837
43.5,0.53,0.7588,0.0641,0.0445,7518.146,7.180,131.316
45.7,0.55,0.7804,0.0584,0.0415,7014.053,6.698,119.688
48.0,0.58,0.7979,0.0527,0.0384,6497.283,6.205,107.954
50.3,0.61,0.8076,0.0469,0.0354,5981.259,5.712,96.024
52.6,0.64,0.8147,0.0406,0.0318,5375.750,5.134,83.284
54.9,0.66,0.8147,0.0342,0.0279,4724.754,4.512,70.135
57.2,0.69,0.8076,0.0277,0.0238,4023.051,3.842,56.830
59.5,0.72,0.7786,0.0211,0.0196,3306.433,3.158,43.303
61.7,0.75,0.6998,0.0140,0.0149,2523.448,2.410,28.598
64.0,0.78,0.5279,0.0074,0.0108,1831.439,1.749,15.097
66.3,0.80,0.0111,0.0001,0.0069,1175.223,1.122,0.196
