# V,    J,    eta_p,    CT,    CP,    P,    Q,    T
0.0,    0.00,    0.0000,    0.1027,    0.0952,    2013.390,    3.846,    52.605
1.2,    0.03,    0.0314,    0.1024,    0.0903,    1908.246,    3.645,    52.471
2.3,    0.06,    0.0664,    0.1021,    0.0851,    1800.119,    3.437,    52.280
3.4,    0.08,    0.1056,    0.1015,    0.0799,    1689.010,    3.226,    52.000
4.6,    0.11,    0.1495,    0.1007,    0.0746,    1577.155,    3.011,    51.559
5.7,    0.14,    0.1985,    0.0994,    0.0693,    1466.046,    2.800,    50.919
6.8,    0.17,    0.2531,    0.0978,    0.0642,    1357.174,    2.592,    50.091
8.0,    0.19,    0.3116,    0.0958,    0.0596,    1260.978,    2.408,    49.091
9.2,    0.22,    0.3719,    0.0936,    0.0558,    1178.951,    2.251,    47.925
10.3,    0.25,    0.4325,    0.0910,    0.0524,    1108.110,    2.117,    46.595
11.4,    0.28,    0.4919,    0.0881,    0.0496,    1048.454,    2.002,    45.101
12.6,    0.30,    0.5485,    0.0848,    0.0471,    996.255,    1.903,    43.450
13.7,    0.33,    0.6006,    0.0813,    0.0450,    951.513,    1.817,    41.640
14.8,    0.36,    0.6467,    0.0775,    0.0431,    911.991,    1.742,    39.683
16.0,    0.39,    0.6859,    0.0734,    0.0415,    876.943,    1.675,    37.587
17.2,    0.42,    0.7177,    0.0691,    0.0400,    845.624,    1.614,    35.377
18.3,    0.44,    0.7437,    0.0648,    0.0386,    815.796,    1.558,    33.170
19.4,    0.47,    0.7675,    0.0603,    0.0370,    782.985,    1.495,    30.906
20.6,    0.50,    0.7892,    0.0558,    0.0353,    745.700,    1.424,    28.593
21.7,    0.53,    0.8086,    0.0512,    0.0333,    704.686,    1.345,    26.222
22.8,    0.55,    0.8257,    0.0465,    0.0312,    659.199,    1.259,    23.802
24.0,    0.58,    0.8399,    0.0416,    0.0288,    609.237,    1.164,    21.316
25.2,    0.61,    0.8497,    0.0367,    0.0263,    556.292,    1.062,    18.785
26.3,    0.64,    0.8549,    0.0317,    0.0236,    498.873,    0.953,    16.223
27.4,    0.66,    0.8534,    0.0265,    0.0207,    436.980,    0.835,    13.598
28.6,    0.69,    0.8386,    0.0213,    0.0176,    372.104,    0.711,    10.925
29.7,    0.72,    0.8006,    0.0161,    0.0145,    305.737,    0.584,    8.243
30.8,    0.75,    0.7198,    0.0108,    0.0112,    237.133,    0.453,    5.525
32.0,    0.78,    0.5337,    0.0054,    0.0079,    166.291,    0.318,    2.776
33.2,    0.80,    -0.0011,    0.0000,    0.0048,    102.161,    0.195,    -0.004
