# V, J, eta_p, CT, CP, P, Q, T
0.0,0.00,0.0000,0.1066,0.1594,3824.695,7.305,60.447
1.7,0.04,0.0270,0.1068,0.1535,3683.757,7.036,60.509
3.3,0.08,0.0562,0.1068,0.1474,3536.854,6.755,60.540
4.9,0.12,0.0881,0.1068,0.1411,3384.732,6.465,60.527
6.6,0.16,0.1231,0.1066,0.1344,3225.152,6.160,60.442
8.2,0.19,0.1616,0.1063,0.1276,3061.098,5.847,60.269
9.8,0.23,0.2042,0.1059,0.1206,2893.316,5.526,59.998
11.5,0.27,0.2515,0.1052,0.1135,2723.296,5.201,59.606
13.1,0.31,0.3041,0.1042,0.1063,2551.785,4.873,59.081
14.8,0.35,0.3624,0.1030,0.0992,2379.528,4.545,58.370
16.4,0.39,0.4266,0.1014,0.0921,2211.000,4.222,57.458
18.1,0.43,0.4966,0.0993,0.0853,2046.200,3.908,56.266
19.7,0.47,0.5709,0.0967,0.0788,1890.349,3.611,54.789
21.3,0.50,0.6470,0.0935,0.0728,1747.920,3.338,52.978
23.0,0.54,0.7214,0.0897,0.0675,1619.660,3.093,50.834
24.6,0.58,0.7892,0.0852,0.0628,1505.568,2.876,48.263
26.3,0.62,0.8412,0.0794,0.0585,1404.153,2.682,44.980
27.9,0.66,0.8703,0.0738,0.0559,1341.514,2.563,41.844
29.5,0.70,0.8938,0.0683,0.0533,1278.875,2.443,38.686
31.2,0.74,0.9148,0.0625,0.0504,1208.779,2.309,35.448
32.8,0.78,0.9336,0.0568,0.0471,1131.227,2.161,32.170
34.5,0.81,0.9498,0.0508,0.0436,1045.471,1.996,28.798
36.1,0.85,0.9632,0.0448,0.0397,952.259,1.818,25.390
37.8,0.89,0.9727,0.0386,0.0354,850.098,1.624,21.903
39.4,0.93,0.9778,0.0324,0.0309,740.480,1.414,18.371
41.0,0.97,0.9759,0.0261,0.0259,621.168,1.187,14.773
42.7,1.01,0.9563,0.0196,0.0207,496.636,0.948,11.125
44.3,1.05,0.8947,0.0131,0.0154,368.376,0.704,7.437
46.0,1.09,0.7254,0.0066,0.0099,236.387,0.452,3.732
47.6,1.12,-0.0126,-0.0001,0.0045,108.872,0.208,-0.027
