# V, J, eta_p, CT, CP, P, Q, T
0.0,0.00,0.0000,0.1009,0.0933,6146.058,8.385,112.046
2.3,0.04,0.0426,0.1010,0.0918,6043.897,8.245,112.162
4.6,0.08,0.0870,0.1010,0.0901,5932.788,8.094,112.251
6.9,0.12,0.1332,0.1011,0.0883,5812.730,7.930,112.309
9.2,0.16,0.1815,0.1011,0.0864,5688.199,7.760,112.331
11.5,0.19,0.2321,0.1011,0.0844,5559.938,7.585,112.318
13.8,0.23,0.2851,0.1010,0.0824,5426.458,7.403,112.224
16.1,0.27,0.3405,0.1008,0.0804,5290.741,7.217,111.993
18.4,0.31,0.3982,0.1005,0.0782,5152.040,7.028,111.597
20.7,0.35,0.4576,0.0999,0.0762,5018.560,6.846,111.023
23.0,0.39,0.5181,0.0992,0.0742,4888.063,6.668,110.200
25.3,0.43,0.5788,0.0981,0.0723,4760.548,6.495,109.017
27.6,0.47,0.6386,0.0966,0.0704,4635.270,6.324,107.353
29.9,0.50,0.6960,0.0946,0.0685,4509.247,6.151,105.049
32.2,0.54,0.7490,0.0918,0.0665,4380.987,5.976,101.989
34.5,0.58,0.7961,0.0882,0.0645,4243.778,5.789,98.008
36.7,0.62,0.8350,0.0830,0.0616,4058.844,5.536,92.172
39.1,0.66,0.8651,0.0771,0.0588,3870.182,5.280,85.708
41.4,0.70,0.8902,0.0714,0.0560,3684.503,5.026,79.294
43.7,0.74,0.9125,0.0655,0.0529,3480.181,4.748,72.742
46.0,0.78,0.9321,0.0595,0.0495,3257.217,4.443,66.056
48.2,0.81,0.9492,0.0533,0.0457,3010.390,4.107,59.219
50.6,0.85,0.9639,0.0470,0.0416,2740.447,3.739,52.249
52.8,0.89,0.9753,0.0406,0.0371,2445.150,3.336,45.123
55.2,0.93,0.9817,0.0341,0.0323,2126.736,2.901,37.859
57.4,0.97,0.9807,0.0274,0.0271,1785.205,2.435,30.470
59.8,1.01,0.9651,0.0207,0.0216,1421.304,1.939,22.957
62.0,1.05,0.9127,0.0138,0.0159,1044.726,1.425,15.369
64.3,1.09,0.7514,0.0070,0.0101,662.181,0.904,7.735
66.7,1.12,-0.0037,0.0000,0.0044,292.314,0.399,-0.018
