# V, J, eta_p, CT, CP, P, Q, T
0.0,0.00,0.0000,0.0969,0.0453,6342.923,6.730,177.907
3.0,0.04,0.0805,0.0970,0.0467,6532.331,6.931,178.080
5.9,0.08,0.1563,0.0971,0.0481,6735.161,7.147,178.276
8.9,0.12,0.2275,0.0972,0.0497,6948.431,7.372,178.489
11.8,0.15,0.2942,0.0973,0.0513,7173.633,7.612,178.725
14.8,0.19,0.3564,0.0975,0.0530,7410.765,7.863,178.979
17.7,0.23,0.4145,0.0976,0.0547,7659.829,8.127,179.254
20.7,0.27,0.4685,0.0978,0.0566,7919.333,8.403,179.548
23.6,0.31,0.5186,0.0979,0.0585,8190.022,8.690,179.868
26.6,0.35,0.5652,0.0981,0.0605,8471.151,8.988,180.206
29.5,0.39,0.6083,0.0983,0.0626,8761.973,9.297,180.567
32.5,0.43,0.6483,0.0985,0.0647,9060.253,9.613,180.891
35.4,0.46,0.6858,0.0984,0.0667,9336.162,9.906,180.762
38.4,0.50,0.7213,0.0980,0.0684,9577.023,10.162,180.015
41.3,0.54,0.7552,0.0968,0.0695,9728.401,10.322,177.791
44.3,0.58,0.7880,0.0943,0.0696,9733.620,10.328,173.240
47.2,0.62,0.8190,0.0901,0.0682,9537.501,10.119,165.394
50.2,0.66,0.8485,0.0840,0.0652,9126.621,9.684,154.313
53.2,0.70,0.8757,0.0778,0.0620,8670.998,9.200,142.917
56.1,0.74,0.9002,0.0715,0.0584,8176.599,8.675,131.227
59.1,0.77,0.9213,0.0649,0.0546,7641.932,8.108,119.257
62.0,0.81,0.9402,0.0582,0.0504,7052.084,7.483,106.962
65.0,0.85,0.9562,0.0515,0.0459,6417.493,6.809,94.498
67.9,0.89,0.9698,0.0445,0.0409,5723.992,6.073,81.758
70.9,0.93,0.9790,0.0375,0.0356,4981.275,5.286,68.841
73.8,0.97,0.9816,0.0303,0.0299,4186.359,4.442,55.692
76.8,1.01,0.9711,0.0230,0.0239,3337.753,3.542,42.236
79.7,1.05,0.9269,0.0155,0.0175,2445.150,2.595,28.442
82.7,1.08,0.7781,0.0078,0.0109,1525.702,1.619,14.363
85.6,1.12,-0.0012,0.0000,0.0044,620.422,0.658,-0.009
