# V, J, eta_p, CT, CP, P, Q, T
0.0,0.00,0.0000,0.1052,0.1445,5990.953,9.534,85.891
2.0,0.04,0.0291,0.1054,0.1399,5802.291,9.235,85.993
3.9,0.08,0.0606,0.1054,0.1346,5581.564,8.884,86.029
5.9,0.12,0.0947,0.1054,0.1292,5357.854,8.528,86.020
7.9,0.15,0.1318,0.1053,0.1236,5126.687,8.160,85.940
9.8,0.19,0.1725,0.1051,0.1178,4885.826,7.776,85.739
11.8,0.23,0.2174,0.1047,0.1118,4636.016,7.379,85.415
13.8,0.27,0.2667,0.1041,0.1058,4384.715,6.979,84.957
15.7,0.31,0.3209,0.1033,0.0997,4134.160,6.580,84.343
17.7,0.35,0.3804,0.1023,0.0937,3885.842,6.185,83.533
19.7,0.39,0.4453,0.1009,0.0877,3636.778,5.789,82.377
21.6,0.43,0.5143,0.0993,0.0822,3407.848,5.424,81.042
23.6,0.46,0.5866,0.0970,0.0768,3183.393,5.066,79.147
25.6,0.50,0.6589,0.0942,0.0719,2982.054,4.746,76.856
27.5,0.54,0.7278,0.0907,0.0676,2801.594,4.458,74.067
29.5,0.58,0.7894,0.0866,0.0637,2640.523,4.202,70.669
31.5,0.62,0.8376,0.0810,0.0599,2483.926,3.954,66.136
33.4,0.66,0.8681,0.0754,0.0572,2369.834,3.772,61.554
35.4,0.70,0.8923,0.0698,0.0545,2258.725,3.595,56.951
37.4,0.74,0.9140,0.0640,0.0515,2135.684,3.399,52.253
39.3,0.77,0.9330,0.0582,0.0482,2000.713,3.184,47.463
41.3,0.81,0.9498,0.0521,0.0446,1850.081,2.944,42.556
43.3,0.85,0.9638,0.0460,0.0407,1685.282,2.683,37.556
45.2,0.89,0.9743,0.0398,0.0363,1506.314,2.398,32.459
47.2,0.93,0.9800,0.0334,0.0317,1313.923,2.091,27.285
49.2,0.97,0.9789,0.0270,0.0267,1105.127,1.759,22.005
51.1,1.01,0.9625,0.0204,0.0213,883.654,1.406,16.636
53.1,1.05,0.9080,0.0137,0.0158,654.724,1.042,11.196
55.1,1.08,0.7506,0.0070,0.0101,420.575,0.670,5.734
57.0,1.12,-0.0013,0.0000,0.0044,183.442,0.292,-0.004
