# V, J, eta_p, CT, CP, P, Q, T
0.0,0.00,0.0000,0.0983,0.0605,313.940,0.998,20.048
1.0,0.04,0.0627,0.0983,0.0608,315.431,1.003,20.066
2.0,0.08,0.1248,0.0984,0.0612,316.922,1.009,20.084
3.0,0.12,0.1861,0.0984,0.0615,319.160,1.015,20.084
3.9,0.16,0.2464,0.0984,0.0619,320.651,1.022,20.075
4.9,0.19,0.3059,0.0982,0.0623,322.888,1.027,20.048
5.9,0.23,0.3640,0.0980,0.0627,325.125,1.034,20.004
6.9,0.27,0.4209,0.0977,0.0630,326.617,1.039,19.932
7.9,0.31,0.4765,0.0971,0.0632,328.108,1.043,19.821
8.9,0.35,0.5306,0.0964,0.0634,328.854,1.046,19.666
9.8,0.39,0.5830,0.0953,0.0634,328.854,1.046,19.443
10.8,0.43,0.6334,0.0938,0.0632,327.362,1.042,19.145
11.8,0.47,0.6813,0.0919,0.0628,325.125,1.036,18.754
12.8,0.50,0.7264,0.0895,0.0621,322.142,1.025,18.264
13.8,0.54,0.7682,0.0865,0.0612,316.922,1.009,17.659
14.8,0.58,0.8058,0.0827,0.0597,309.465,0.985,16.877
15.8,0.62,0.8373,0.0775,0.0574,297.534,0.947,15.805
16.8,0.66,0.8618,0.0721,0.0552,285.603,0.910,14.715
17.7,0.70,0.8834,0.0666,0.0527,272.926,0.869,13.598
18.7,0.74,0.9021,0.0611,0.0499,258.758,0.823,12.459
19.7,0.78,0.9180,0.0554,0.0468,242.352,0.772,11.303
20.7,0.81,0.9306,0.0496,0.0434,225.201,0.716,10.124
21.7,0.85,0.9396,0.0437,0.0397,205.813,0.655,8.923
22.7,0.89,0.9441,0.0378,0.0357,184.934,0.589,7.709
23.6,0.93,0.9432,0.0317,0.0313,161.817,0.516,6.468
24.6,0.97,0.9352,0.0255,0.0264,137.209,0.436,5.204
25.6,1.01,0.9096,0.0192,0.0213,110.364,0.351,3.914
26.6,1.05,0.8427,0.0128,0.0160,82.773,0.263,2.620
27.6,1.09,0.6638,0.0064,0.0105,54.436,0.174,1.317
28.6,1.12,-0.0038,0.0000,0.0053,27.591,0.087,-0.004
