# V, J, eta_p, CT, CP, P, Q, T
0.0,0.00,0.0000,0.0973,0.0501,9.694,0.092,2.206
0.3,0.04,0.0740,0.0974,0.0512,9.694,0.094,2.211
0.7,0.08,0.1450,0.0975,0.0523,9.694,0.096,2.211
1.0,0.12,0.2129,0.0975,0.0534,10.440,0.098,2.211
1.3,0.16,0.2778,0.0974,0.0545,10.440,0.100,2.206
1.7,0.19,0.3396,0.0972,0.0557,10.440,0.102,2.206
2.0,0.23,0.3983,0.0970,0.0568,11.185,0.104,2.197
2.3,0.27,0.4540,0.0966,0.0579,11.185,0.106,2.193
2.6,0.31,0.5068,0.0961,0.0590,11.185,0.108,2.180
3.0,0.35,0.5566,0.0953,0.0599,11.185,0.110,2.162
3.3,0.39,0.6034,0.0942,0.0607,11.931,0.111,2.135
3.6,0.43,0.6473,0.0928,0.0613,11.931,0.112,2.104
3.9,0.47,0.6880,0.0909,0.0617,11.931,0.113,2.060
4.3,0.51,0.7257,0.0886,0.0617,11.931,0.113,2.006
4.6,0.54,0.7600,0.0857,0.0614,11.931,0.112,1.944
4.9,0.58,0.7906,0.0818,0.0604,11.931,0.111,1.855
5.3,0.62,0.8161,0.0766,0.0584,11.185,0.107,1.739
5.6,0.66,0.8370,0.0713,0.0563,11.185,0.103,1.619
5.9,0.70,0.8536,0.0660,0.0541,10.440,0.099,1.495
6.3,0.74,0.8661,0.0605,0.0516,9.694,0.095,1.370
6.6,0.78,0.8750,0.0549,0.0488,9.694,0.089,1.246
6.9,0.82,0.8807,0.0493,0.0457,8.948,0.084,1.117
7.2,0.86,0.8835,0.0435,0.0421,8.203,0.077,0.983
7.6,0.89,0.8836,0.0375,0.0380,7.457,0.070,0.850
7.9,0.93,0.8798,0.0314,0.0334,6.711,0.061,0.712
8.2,0.97,0.8700,0.0253,0.0282,5.220,0.052,0.574
8.5,1.01,0.8447,0.0190,0.0228,4.474,0.042,0.431
8.9,1.05,0.7804,0.0128,0.0172,2.983,0.031,0.289
9.2,1.09,0.6126,0.0064,0.0114,2.237,0.021,0.147
9.6,1.13,-0.0032,0.0000,0.0057,0.746,0.011,0.000
