# V, J, eta_p, CT, CP, P, Q, T
0.0,0.00,0.0000,0.1343,0.0892,96.941,0.037,3.363
2.0,0.05,0.0689,0.1346,0.0912,99.178,0.038,3.367
4.1,0.09,0.1349,0.1348,0.0933,101.415,0.039,3.372
6.1,0.14,0.1979,0.1351,0.0955,103.652,0.040,3.381
8.1,0.19,0.2580,0.1354,0.0980,106.635,0.041,3.390
10.1,0.23,0.3149,0.1357,0.1005,108.872,0.042,3.394
12.2,0.28,0.3688,0.1360,0.1033,111.855,0.043,3.403
14.2,0.33,0.4196,0.1363,0.1061,115.583,0.044,3.412
16.2,0.37,0.4675,0.1365,0.1090,118.566,0.045,3.416
18.2,0.42,0.5127,0.1364,0.1118,121.549,0.046,3.416
20.3,0.47,0.5550,0.1362,0.1145,124.532,0.047,3.407
22.3,0.51,0.5945,0.1357,0.1172,127.515,0.049,3.394
24.3,0.56,0.6313,0.1348,0.1196,129.752,0.050,3.372
26.3,0.61,0.6654,0.1335,0.1217,131.989,0.051,3.341
28.3,0.65,0.6969,0.1316,0.1234,134.226,0.051,3.292
30.4,0.70,0.7257,0.1286,0.1240,134.972,0.051,3.216
32.4,0.75,0.7522,0.1231,0.1222,132.735,0.051,3.083
34.4,0.79,0.7759,0.1148,0.1174,127.515,0.049,2.874
36.5,0.84,0.7960,0.1063,0.1122,121.549,0.047,2.660
38.5,0.89,0.8126,0.0977,0.1067,115.583,0.044,2.447
40.5,0.93,0.8259,0.0890,0.1006,109.618,0.042,2.229
42.5,0.98,0.8366,0.0801,0.0938,102.161,0.039,2.006
44.6,1.03,0.8452,0.0709,0.0862,93.958,0.036,1.775
46.6,1.07,0.8520,0.0615,0.0775,84.264,0.032,1.539
48.6,1.12,0.8571,0.0518,0.0677,73.824,0.028,1.294
50.6,1.17,0.8586,0.0417,0.0567,61.893,0.024,1.045
52.7,1.21,0.8535,0.0315,0.0447,48.470,0.019,0.787
54.7,1.26,0.8297,0.0211,0.0320,35.048,0.013,0.525
56.7,1.31,0.7413,0.0105,0.0185,20.134,0.008,0.262
58.7,1.35,-0.0209,-0.0001,0.0069,7.457,0.003,-0.004
