# V, J, eta_p, CT, CP, P, Q, T
0.0,0.00,0.0000,0.1344,0.0897,123.040,0.043,3.923
2.2,0.05,0.0685,0.1346,0.0917,125.278,0.044,3.928
4.4,0.09,0.1342,0.1348,0.0938,128.260,0.045,3.937
6.6,0.14,0.1969,0.1351,0.0960,131.243,0.046,3.946
8.8,0.19,0.2567,0.1354,0.0984,134.972,0.048,3.954
11.0,0.23,0.3135,0.1357,0.1010,137.954,0.049,3.959
13.1,0.28,0.3674,0.1360,0.1036,141.683,0.050,3.972
15.3,0.33,0.4183,0.1363,0.1064,145.411,0.052,3.981
17.5,0.37,0.4663,0.1366,0.1093,149.886,0.053,3.986
19.7,0.42,0.5116,0.1366,0.1121,153.614,0.054,3.986
21.9,0.47,0.5541,0.1364,0.1148,157.343,0.056,3.981
24.1,0.51,0.5938,0.1359,0.1175,161.071,0.057,3.968
26.2,0.56,0.6307,0.1351,0.1200,164.054,0.058,3.946
28.4,0.61,0.6649,0.1339,0.1222,167.037,0.059,3.910
30.6,0.65,0.6965,0.1321,0.1239,169.274,0.060,3.857
32.8,0.70,0.7254,0.1293,0.1247,170.765,0.060,3.772
35.0,0.75,0.7521,0.1240,0.1231,168.528,0.060,3.621
37.1,0.79,0.7761,0.1157,0.1182,161.817,0.057,3.376
39.3,0.84,0.7966,0.1072,0.1130,154.360,0.055,3.127
41.5,0.89,0.8140,0.0985,0.1072,146.903,0.052,2.874
43.7,0.93,0.8281,0.0897,0.1010,137.954,0.049,2.616
45.9,0.98,0.8397,0.0807,0.0941,129.006,0.046,2.353
48.1,1.03,0.8490,0.0715,0.0864,118.566,0.042,2.086
50.3,1.07,0.8563,0.0619,0.0776,105.889,0.038,1.806
52.5,1.12,0.8617,0.0521,0.0678,92.467,0.033,1.521
54.7,1.17,0.8634,0.0421,0.0568,77.553,0.027,1.228
56.9,1.21,0.8585,0.0318,0.0449,61.147,0.022,0.925
59.1,1.26,0.8357,0.0214,0.0322,43.996,0.016,0.623
61.2,1.31,0.7486,0.0107,0.0187,25.354,0.009,0.311
63.4,1.35,0.0057,0.0000,0.0070,9.694,0.003,0.000
