# V, J, eta_p, CT, CP, P, Q, T
0.0,0.00,0.0000,0.2400,0.1482,10.440,0.014,1.125
0.6,0.04,0.0653,0.2392,0.1524,11.185,0.015,1.125
1.3,0.08,0.1266,0.2381,0.1565,11.185,0.015,1.117
1.9,0.12,0.1840,0.2368,0.1606,11.185,0.016,1.112
2.5,0.17,0.2377,0.2350,0.1645,11.931,0.016,1.103
3.1,0.21,0.2879,0.2328,0.1682,11.931,0.016,1.094
3.8,0.25,0.3348,0.2301,0.1715,11.931,0.017,1.081
4.4,0.29,0.3785,0.2267,0.1744,12.677,0.017,1.063
5.0,0.33,0.4191,0.2226,0.1768,12.677,0.017,1.045
5.7,0.37,0.4566,0.2178,0.1786,12.677,0.017,1.023
6.3,0.42,0.4909,0.2121,0.1797,12.677,0.017,0.996
6.9,0.46,0.5220,0.2055,0.1801,12.677,0.017,0.965
7.6,0.50,0.5504,0.1978,0.1793,12.677,0.017,0.930
8.2,0.54,0.5767,0.1888,0.1770,12.677,0.017,0.885
8.8,0.58,0.6006,0.1792,0.1738,12.677,0.017,0.841
9.4,0.62,0.6218,0.1694,0.1699,11.931,0.016,0.796
10.1,0.67,0.6404,0.1593,0.1655,11.931,0.016,0.747
10.7,0.71,0.6561,0.1489,0.1604,11.185,0.016,0.698
11.3,0.75,0.6712,0.1381,0.1541,11.185,0.015,0.649
11.9,0.79,0.6843,0.1271,0.1467,10.440,0.014,0.596
12.6,0.83,0.6945,0.1157,0.1386,9.694,0.013,0.543
13.2,0.87,0.7013,0.1042,0.1297,8.948,0.013,0.489
13.8,0.92,0.7038,0.0923,0.1200,8.203,0.012,0.431
14.4,0.96,0.7011,0.0800,0.1092,7.457,0.011,0.374
15.1,1.00,0.6909,0.0675,0.0975,6.711,0.009,0.316
15.7,1.04,0.6695,0.0546,0.0848,5.966,0.008,0.258
16.4,1.08,0.6284,0.0414,0.0712,5.220,0.007,0.196
17.0,1.12,0.5508,0.0278,0.0568,3.728,0.006,0.129
17.6,1.16,0.3930,0.0140,0.0416,2.983,0.004,0.067
18.2,1.21,-0.0018,0.0000,0.0256,1.491,0.002,0.000
