# V,    J,    eta_p,    CT,    CP,    P,    Q,    T
0.0,    0.00,    0.0000,    0.1076,    0.2978,    8388.378,    3.814,    39.064
3.7,    0.05,    0.0176,    0.1084,    0.2908,    8193.004,    3.725,    39.349
7.3,    0.09,    0.0366,    0.1091,    0.2822,    7949.161,    3.615,    39.598
11.0,    0.14,    0.0567,    0.1098,    0.2750,    7746.330,    3.522,    39.874
14.7,    0.19,    0.0784,    0.1105,    0.2668,    7515.909,    3.418,    40.105
18.4,    0.24,    0.1014,    0.1111,    0.2592,    7301.147,    3.320,    40.332
22.0,    0.28,    0.1262,    0.1116,    0.2512,    7075.946,    3.218,    40.519
25.7,    0.33,    0.1530,    0.1120,    0.2424,    6829.119,    3.105,    40.648
29.4,    0.38,    0.1819,    0.1122,    0.2334,    6575.581,    2.990,    40.732
33.0,    0.43,    0.2111,    0.1125,    0.2268,    6389.156,    2.905,    40.821
36.7,    0.47,    0.2441,    0.1124,    0.2178,    6136.364,    2.790,    40.795
40.4,    0.52,    0.2788,    0.1122,    0.2094,    5899.232,    2.682,    40.715
44.1,    0.57,    0.3152,    0.1118,    0.2014,    5672.539,    2.580,    40.581
47.7,    0.62,    0.3520,    0.1113,    0.1945,    5479.403,    2.492,    40.403
51.4,    0.66,    0.3861,    0.1108,    0.1900,    5351.888,    2.434,    40.199
55.1,    0.71,    0.4158,    0.1101,    0.1878,    5291.486,    2.406,    39.949
58.7,    0.76,    0.4620,    0.1079,    0.1767,    4978.292,    2.264,    39.149
62.4,    0.80,    0.5188,    0.1048,    0.1625,    4578.597,    2.082,    38.055
66.1,    0.85,    0.5778,    0.1014,    0.1494,    4208.730,    1.914,    36.796
69.8,    0.90,    0.6464,    0.0972,    0.1351,    3806.798,    1.731,    35.274
77.1,    0.99,    0.7944,    0.0864,    0.1080,    3043.201,    1.384,    31.356
80.8,    1.04,    0.8489,    0.0758,    0.0929,    2617.407,    1.190,    27.503
84.4,    1.09,    0.8589,    0.0654,    0.0828,    2333.295,    1.061,    23.731
88.1,    1.14,    0.8596,    0.0548,    0.0723,    2037.998,    0.927,    19.879
91.8,    1.18,    0.8384,    0.0447,    0.0630,    1775.511,    0.807,    16.218
95.4,    1.23,    0.7934,    0.0341,    0.0528,    1487.671,    0.677,    12.366
99.2,    1.28,    0.7005,    0.0228,    0.0415,    1168.512,    0.531,    8.256
102.8,    1.32,    0.5007,    0.0115,    0.0303,    854.572,    0.388,    4.159
106.5,    1.37,    0.0199,    0.0003,    0.0196,    552.564,    0.251,    0.102
