# V,    J,    eta_p,    CT,    CP,    P,    Q,    T
0.0,    0.00,    0.0000,    0.0550,    0.0221,    202.830,    0.072,    7.366
1.1,    0.02,    0.0406,    0.0549,    0.0223,    205.067,    0.073,    7.353
2.3,    0.03,    0.0803,    0.0548,    0.0226,    207.305,    0.073,    7.340
3.4,    0.05,    0.1190,    0.0547,    0.0228,    209.542,    0.074,    7.331
4.5,    0.07,    0.1566,    0.0547,    0.0231,    211.779,    0.075,    7.317
5.7,    0.08,    0.1934,    0.0545,    0.0233,    214.016,    0.076,    7.300
6.8,    0.10,    0.2290,    0.0542,    0.0235,    215.507,    0.076,    7.255
7.9,    0.12,    0.2632,    0.0536,    0.0235,    216.253,    0.076,    7.171
9.1,    0.13,    0.2962,    0.0525,    0.0234,    215.507,    0.076,    7.033
10.2,    0.15,    0.3284,    0.0512,    0.0232,    212.524,    0.075,    6.855
11.3,    0.17,    0.3587,    0.0495,    0.0228,    209.542,    0.074,    6.628
12.5,    0.18,    0.3862,    0.0476,    0.0224,    205.813,    0.073,    6.370
13.6,    0.20,    0.4120,    0.0455,    0.0219,    201.339,    0.071,    6.094
14.8,    0.21,    0.4358,    0.0434,    0.0214,    196.119,    0.069,    5.809
15.9,    0.23,    0.4576,    0.0412,    0.0208,    190.899,    0.068,    5.511
17.0,    0.25,    0.4771,    0.0389,    0.0202,    185.679,    0.066,    5.213
18.1,    0.26,    0.4951,    0.0366,    0.0196,    179.714,    0.063,    4.906
19.3,    0.28,    0.5115,    0.0343,    0.0188,    173.002,    0.061,    4.586
20.4,    0.30,    0.5248,    0.0319,    0.0181,    165.545,    0.059,    4.266
21.5,    0.31,    0.5354,    0.0294,    0.0172,    158.088,    0.056,    3.937
22.7,    0.33,    0.5437,    0.0269,    0.0163,    149.886,    0.053,    3.599
23.8,    0.35,    0.5481,    0.0243,    0.0154,    141.683,    0.050,    3.256
24.9,    0.36,    0.5478,    0.0217,    0.0144,    131.989,    0.047,    2.905
26.1,    0.38,    0.5410,    0.0190,    0.0133,    122.295,    0.043,    2.544
27.2,    0.40,    0.5247,    0.0162,    0.0123,    112.601,    0.040,    2.171
28.3,    0.41,    0.4947,    0.0133,    0.0111,    102.161,    0.036,    1.784
29.5,    0.43,    0.4374,    0.0102,    0.0100,    91.721,    0.033,    1.366
30.6,    0.45,    0.3477,    0.0069,    0.0088,    81.281,    0.029,    0.921
31.7,    0.46,    0.2089,    0.0034,    0.0076,    70.096,    0.025,    0.458
32.9,    0.48,    -0.0064,    -0.0001,    0.0064,    58.910,    0.021,    -0.013
