# V,    J,    eta_p,    CT,    CP,    P,    Q,    T
0.0,    0.00,    0.0000,    0.0582,    0.0235,    0.000,    0.001,    0.098
0.1,    0.02,    0.0404,    0.0578,    0.0236,    0.000,    0.001,    0.093
0.3,    0.03,    0.0787,    0.0559,    0.0234,    0.000,    0.001,    0.093
0.4,    0.05,    0.1178,    0.0551,    0.0232,    0.000,    0.001,    0.089
0.5,    0.07,    0.1548,    0.0534,    0.0228,    0.000,    0.001,    0.089
0.6,    0.08,    0.1904,    0.0519,    0.0225,    0.000,    0.001,    0.085
0.8,    0.10,    0.2244,    0.0512,    0.0226,    0.000,    0.001,    0.085
0.9,    0.12,    0.2587,    0.0497,    0.0222,    0.000,    0.001,    0.080
1.0,    0.13,    0.2915,    0.0487,    0.0220,    0.000,    0.001,    0.080
1.1,    0.15,    0.3217,    0.0468,    0.0216,    0.000,    0.001,    0.076
1.3,    0.16,    0.3492,    0.0455,    0.0215,    0.000,    0.001,    0.076
1.4,    0.18,    0.3769,    0.0442,    0.0213,    0.000,    0.001,    0.071
1.5,    0.20,    0.4007,    0.0422,    0.0208,    0.000,    0.001,    0.071
1.7,    0.21,    0.4305,    0.0397,    0.0198,    0.000,    0.001,    0.067
1.7,    0.23,    0.4494,    0.0379,    0.0195,    0.000,    0.001,    0.062
1.9,    0.25,    0.4656,    0.0361,    0.0192,    0.000,    0.001,    0.058
2.0,    0.26,    0.4790,    0.0334,    0.0184,    0.000,    0.001,    0.053
2.1,    0.28,    0.4911,    0.0315,    0.0180,    0.000,    0.001,    0.053
2.3,    0.30,    0.4998,    0.0294,    0.0174,    0.000,    0.001,    0.049
2.4,    0.31,    0.5036,    0.0268,    0.0167,    0.000,    0.001,    0.044
2.5,    0.33,    0.5028,    0.0251,    0.0165,    0.000,    0.001,    0.040
2.6,    0.35,    0.5031,    0.0222,    0.0153,    0.000,    0.001,    0.036
2.8,    0.36,    0.4966,    0.0198,    0.0145,    0.000,    0.001,    0.031
2.9,    0.38,    0.4837,    0.0175,    0.0137,    0.000,    0.001,    0.031
3.0,    0.40,    0.4516,    0.0144,    0.0126,    0.000,    0.000,    0.022
3.1,    0.41,    0.4130,    0.0117,    0.0117,    0.000,    0.000,    0.018
3.3,    0.43,    0.3522,    0.0087,    0.0106,    0.000,    0.000,    0.013
3.4,    0.45,    0.2755,    0.0059,    0.0096,    0.000,    0.000,    0.009
3.5,    0.46,    0.1625,    0.0030,    0.0086,    0.000,    0.000,    0.004
3.7,    0.48,    -0.0086,    -0.0001,    0.0075,    0.000,    0.000,    0.000
