# V     J        eta_p      CT         CP         P         Q         T
0.0,    0.00,    0.0000,    0.2107,    0.1067,    830.710,    0.610,    33.099
1.8,    0.04,    0.0686,    0.2103,    0.1101,    856.809,    0.629,    33.041
3.6,    0.07,    0.1327,    0.2098,    0.1136,    884.400,    0.650,    32.970
5.3,    0.11,    0.1925,    0.2093,    0.1172,    911.991,    0.670,    32.886
7.1,    0.14,    0.2480,    0.2086,    0.1209,    941.073,    0.691,    32.774
8.9,    0.18,    0.2998,    0.2073,    0.1243,    967.173,    0.710,    32.579
10.7,    0.22,    0.3483,    0.2051,    0.1270,    988.052,    0.726,    32.223
12.5,    0.25,    0.3937,    0.2019,    0.1290,    1003.712,    0.737,    31.716
14.3,    0.29,    0.4361,    0.1978,    0.1304,    1014.898,    0.745,    31.080
16.0,    0.32,    0.4756,    0.1931,    0.1313,    1021.609,    0.750,    30.332
17.8,    0.36,    0.5129,    0.1876,    0.1314,    1023.100,    0.751,    29.474
19.6,    0.40,    0.5460,    0.1813,    0.1313,    1021.609,    0.750,    28.491
21.4,    0.43,    0.5770,    0.1743,    0.1303,    1014.152,    0.745,    27.392
23.2,    0.47,    0.6073,    0.1664,    0.1280,    996.255,    0.732,    26.151
24.9,    0.50,    0.6364,    0.1580,    0.1249,    971.647,    0.714,    24.826
26.7,    0.54,    0.6635,    0.1493,    0.1213,    944.056,    0.694,    23.464
28.5,    0.57,    0.6925,    0.1405,    0.1166,    907.517,    0.667,    22.072
30.3,    0.61,    0.7161,    0.1314,    0.1121,    871.723,    0.641,    20.640
32.1,    0.65,    0.7370,    0.1219,    0.1070,    832.947,    0.612,    19.154
33.8,    0.68,    0.7537,    0.1122,    0.1016,    791.188,    0.581,    17.624
35.6,    0.72,    0.7666,    0.1022,    0.0958,    745.700,    0.548,    16.049
37.4,    0.75,    0.7761,    0.0919,    0.0893,    694.992,    0.511,    14.439
39.2,    0.79,    0.7845,    0.0815,    0.0821,    639.065,    0.469,    12.802
40.9,    0.83,    0.7853,    0.0707,    0.0745,    579.409,    0.426,    11.116
42.7,    0.86,    0.7786,    0.0597,    0.0662,    515.279,    0.378,    9.386
44.5,    0.90,    0.7597,    0.0485,    0.0573,    445.929,    0.328,    7.615
46.3,    0.93,    0.7187,    0.0369,    0.0479,    372.850,    0.274,    5.792
48.1,    0.97,    0.6304,    0.0249,    0.0382,    297.534,    0.219,    3.906
49.8,    1.01,    0.4436,    0.0126,    0.0285,    221.473,    0.163,    1.971
51.6,    1.04,    -0.0013,    0.0000,    0.0185,    143.920,    0.106,    -0.004
