# V, J, eta_p, CT, CP, P, Q, T
0.0,0.00,0.0000,0.0972,0.0545,10.440,0.026,1.290
0.6,0.04,0.0705,0.0973,0.0556,11.185,0.026,1.294
1.2,0.08,0.1381,0.0974,0.0569,11.185,0.027,1.294
1.8,0.12,0.2027,0.0976,0.0582,11.185,0.027,1.294
2.4,0.16,0.2641,0.0977,0.0596,11.931,0.028,1.299
3.0,0.20,0.3225,0.0977,0.0611,11.931,0.029,1.299
3.6,0.24,0.3776,0.0978,0.0626,12.677,0.029,1.299
4.2,0.28,0.4296,0.0978,0.0643,12.677,0.030,1.299
4.8,0.32,0.4786,0.0978,0.0659,12.677,0.031,1.299
5.4,0.36,0.5244,0.0977,0.0676,13.423,0.032,1.299
6.0,0.40,0.5672,0.0975,0.0693,13.423,0.033,1.294
6.6,0.44,0.6071,0.0972,0.0710,14.168,0.033,1.290
7.2,0.48,0.6440,0.0965,0.0725,14.168,0.034,1.281
7.8,0.52,0.6780,0.0956,0.0739,14.914,0.035,1.268
8.4,0.56,0.7091,0.0942,0.0749,14.914,0.035,1.250
8.9,0.60,0.7373,0.0920,0.0755,14.914,0.035,1.223
9.6,0.64,0.7627,0.0888,0.0751,14.914,0.035,1.179
10.1,0.69,0.7851,0.0842,0.0735,14.168,0.035,1.117
10.7,0.73,0.8047,0.0780,0.0703,14.168,0.033,1.036
11.4,0.77,0.8201,0.0715,0.0668,13.423,0.031,0.952
11.9,0.81,0.8319,0.0649,0.0629,12.677,0.030,0.863
12.6,0.85,0.8402,0.0583,0.0587,11.931,0.028,0.774
13.1,0.89,0.8453,0.0514,0.0540,10.440,0.025,0.685
13.7,0.93,0.8476,0.0445,0.0486,9.694,0.023,0.592
14.3,0.97,0.8465,0.0374,0.0427,8.203,0.020,0.498
14.9,1.01,0.8375,0.0301,0.0362,7.457,0.017,0.400
15.5,1.05,0.8107,0.0227,0.0294,5.966,0.014,0.302
16.1,1.09,0.7411,0.0152,0.0224,4.474,0.011,0.200
16.7,1.13,0.5600,0.0076,0.0154,2.983,0.007,0.102
17.3,1.17,-0.0015,0.0000,0.0086,1.491,0.004,0.000
