# V,    J,    eta_p,    CT,    CP,    P,    Q,    T
0.0,    0.00,    0.0000,    0.0955,    0.0517,    8191.513,    8.691,    193.564
2.3,    0.03,    0.0548,    0.0955,    0.0520,    8234.018,    8.737,    193.680
4.6,    0.06,    0.1090,    0.0956,    0.0523,    8281.743,    8.787,    193.805
7.0,    0.09,    0.1626,    0.0957,    0.0526,    8333.196,    8.842,    193.934
9.3,    0.12,    0.2155,    0.0957,    0.0530,    8389.869,    8.902,    194.071
11.7,    0.15,    0.2676,    0.0958,    0.0534,    8451.762,    8.968,    194.214
14.0,    0.18,    0.3189,    0.0959,    0.0538,    8518.130,    9.038,    194.365
16.3,    0.21,    0.3692,    0.0960,    0.0543,    8590.463,    9.115,    194.521
18.6,    0.24,    0.4186,    0.0960,    0.0547,    8667.270,    9.196,    194.685
21.0,    0.27,    0.4667,    0.0961,    0.0553,    8750.042,    9.284,    194.792
23.3,    0.30,    0.5130,    0.0961,    0.0559,    8844.000,    9.384,    194.792
25.6,    0.33,    0.5577,    0.0956,    0.0562,    8898.437,    9.441,    193.702
27.9,    0.36,    0.6015,    0.0932,    0.0555,    8781.362,    9.318,    188.974
30.3,    0.39,    0.6430,    0.0899,    0.0542,    8580.023,    9.104,    182.213
32.6,    0.42,    0.6792,    0.0858,    0.0527,    8348.856,    8.859,    173.912
35.0,    0.45,    0.7110,    0.0812,    0.0511,    8090.098,    8.584,    164.638
37.3,    0.48,    0.7404,    0.0763,    0.0492,    7787.344,    8.262,    154.718
39.6,    0.51,    0.7672,    0.0711,    0.0470,    7439.848,    7.894,    144.149
41.9,    0.54,    0.7911,    0.0658,    0.0446,    7065.506,    7.497,    133.327
44.3,    0.57,    0.8130,    0.0603,    0.0420,    6654.626,    7.061,    122.255
46.6,    0.60,    0.8324,    0.0547,    0.0392,    6199.003,    6.578,    110.783
48.9,    0.63,    0.8495,    0.0491,    0.0362,    5727.721,    6.077,    99.476
51.2,    0.66,    0.8643,    0.0435,    0.0330,    5228.847,    5.548,    88.195
53.6,    0.69,    0.8764,    0.0378,    0.0296,    4680.758,    4.966,    76.576
55.9,    0.72,    0.8839,    0.0318,    0.0258,    4082.707,    4.332,    64.561
58.2,    0.75,    0.8850,    0.0258,    0.0217,    3440.659,    3.651,    52.289
60.6,    0.78,    0.8745,    0.0195,    0.0173,    2741.193,    2.909,    39.589
62.9,    0.81,    0.8329,    0.0132,    0.0128,    2018.610,    2.142,    26.738
65.2,    0.83,    0.7023,    0.0067,    0.0079,    1255.759,    1.333,    13.527
67.5,    0.86,    -0.0028,    0.0000,    0.0043,    686.044,    0.728,    -0.027
