# V,    J,    eta_p,    CT,    CP,    P,    Q,    T
0.0,    0.00,    0.0000,    0.1019,    0.0417,    5834.356,    6.190,    187.052
2.1,    0.03,    0.0661,    0.1019,    0.0427,    5978.276,    6.343,    187.119
4.2,    0.06,    0.1290,    0.1019,    0.0438,    6129.653,    6.504,    187.181
6.3,    0.08,    0.1887,    0.1020,    0.0449,    6286.996,    6.671,    187.230
8.4,    0.11,    0.2452,    0.1020,    0.0461,    6453.287,    6.847,    187.301
10.6,    0.14,    0.2986,    0.1020,    0.0473,    6624.798,    7.029,    187.355
12.7,    0.17,    0.3490,    0.1020,    0.0486,    6801.529,    7.217,    187.372
14.8,    0.19,    0.3964,    0.1020,    0.0499,    6986.462,    7.413,    187.364
16.9,    0.22,    0.4409,    0.1020,    0.0513,    7175.124,    7.613,    187.257
19.0,    0.25,    0.4836,    0.1004,    0.0518,    7242.983,    7.685,    184.294
21.1,    0.28,    0.5245,    0.0975,    0.0515,    7209.426,    7.650,    179.081
23.2,    0.30,    0.5636,    0.0940,    0.0508,    7113.977,    7.548,    172.604
25.3,    0.33,    0.6006,    0.0901,    0.0499,    6979.751,    7.405,    165.420
27.4,    0.36,    0.6351,    0.0860,    0.0488,    6826.137,    7.243,    157.930
29.5,    0.39,    0.6682,    0.0818,    0.0475,    6650.151,    7.056,    150.297
31.7,    0.42,    0.7000,    0.0776,    0.0461,    6444.338,    6.838,    142.428
33.8,    0.44,    0.7290,    0.0730,    0.0444,    6209.443,    6.588,    133.972
35.9,    0.47,    0.7554,    0.0682,    0.0425,    5948.448,    6.312,    125.164
38.0,    0.50,    0.7796,    0.0632,    0.0404,    5656.879,    6.002,    116.014
40.1,    0.53,    0.8011,    0.0580,    0.0381,    5336.974,    5.663,    106.553
42.2,    0.55,    0.8205,    0.0527,    0.0356,    4985.749,    5.290,    96.864
44.3,    0.58,    0.8378,    0.0474,    0.0329,    4605.442,    4.886,    87.003
46.4,    0.61,    0.8524,    0.0419,    0.0299,    4188.596,    4.444,    76.856
48.5,    0.64,    0.8633,    0.0362,    0.0268,    3744.159,    3.973,    66.550
50.7,    0.67,    0.8691,    0.0305,    0.0233,    3266.911,    3.467,    56.025
52.8,    0.69,    0.8675,    0.0247,    0.0197,    2762.072,    2.930,    45.381
54.9,    0.72,    0.8511,    0.0187,    0.0159,    2219.203,    2.354,    34.394
57.0,    0.75,    0.8043,    0.0126,    0.0117,    1643.523,    1.744,    23.189
59.1,    0.78,    0.6638,    0.0064,    0.0075,    1045.471,    1.110,    11.739
61.2,    0.80,    -0.0013,    0.0000,    0.0043,    602.525,    0.639,    -0.013
