# V, J, eta_p, CT, CP, P, Q, T
0.0,0.00,0.0000,0.1214,0.0823,96.941,0.054,3.777
2.0,0.05,0.0747,0.1217,0.0844,99.178,0.056,3.785
3.9,0.10,0.1459,0.1220,0.0866,102.161,0.057,3.794
5.9,0.16,0.2135,0.1223,0.0890,104.398,0.059,3.808
7.8,0.21,0.2775,0.1227,0.0916,107.381,0.060,3.817
9.8,0.26,0.3378,0.1231,0.0944,111.109,0.062,3.830
11.8,0.31,0.3944,0.1235,0.0973,114.092,0.064,3.843
13.7,0.36,0.4473,0.1240,0.1005,117.821,0.066,3.857
15.6,0.41,0.4967,0.1244,0.1038,122.295,0.069,3.870
17.6,0.47,0.5426,0.1249,0.1073,126.023,0.071,3.888
19.6,0.52,0.5852,0.1254,0.1110,130.497,0.073,3.901
21.5,0.57,0.6247,0.1258,0.1147,134.972,0.076,3.914
23.5,0.62,0.6613,0.1259,0.1183,138.700,0.078,3.914
25.4,0.67,0.6950,0.1255,0.1216,143.174,0.080,3.906
27.4,0.73,0.7259,0.1242,0.1240,145.411,0.082,3.861
29.4,0.78,0.7540,0.1216,0.1253,147.649,0.083,3.785
31.3,0.83,0.7790,0.1180,0.1256,147.649,0.083,3.674
33.3,0.88,0.8010,0.1133,0.1246,146.157,0.082,3.523
35.2,0.93,0.8205,0.1066,0.1211,142.429,0.080,3.318
37.2,0.98,0.8376,0.0980,0.1151,134.972,0.076,3.047
39.1,1.04,0.8514,0.0892,0.1085,127.515,0.072,2.776
41.1,1.09,0.8626,0.0801,0.1011,118.566,0.067,2.495
43.0,1.14,0.8717,0.0708,0.0926,108.872,0.061,2.202
45.0,1.19,0.8793,0.0613,0.0830,97.687,0.055,1.908
47.0,1.24,0.8848,0.0515,0.0723,85.010,0.048,1.601
48.9,1.29,0.8868,0.0415,0.0605,70.841,0.040,1.290
50.9,1.35,0.8784,0.0313,0.0480,56.673,0.032,0.974
52.8,1.40,0.8455,0.0210,0.0347,41.013,0.023,0.654
54.8,1.45,0.7329,0.0105,0.0208,24.608,0.014,0.325
56.7,1.50,0.0009,0.0000,0.0076,8.948,0.005,0.000
