# V, J, eta_p, CT, CP, P, Q, T
0.0,0.00,0.0000,0.0981,0.0345,4322.076,5.159,173.067
1.6,0.02,0.0632,0.0969,0.0348,4359.361,5.203,170.843
3.2,0.05,0.1237,0.0955,0.0350,4389.189,5.239,168.352
4.8,0.07,0.1816,0.0939,0.0352,4413.052,5.267,165.621
6.4,0.09,0.2369,0.0922,0.0353,4428.712,5.287,162.640
8.0,0.11,0.2897,0.0904,0.0354,4436.914,5.296,159.402
9.7,0.14,0.3401,0.0884,0.0354,4435.423,5.294,155.883
11.3,0.16,0.3879,0.0862,0.0353,4425.729,5.283,152.094
12.9,0.18,0.4334,0.0839,0.0351,4407.086,5.261,148.032
14.5,0.20,0.4764,0.0815,0.0349,4378.004,5.226,143.678
16.1,0.23,0.5167,0.0788,0.0346,4337.736,5.178,138.994
17.7,0.25,0.5547,0.0760,0.0342,4284.046,5.114,133.972
19.4,0.27,0.5905,0.0729,0.0336,4211.713,5.027,128.514
21.0,0.29,0.6242,0.0695,0.0328,4116.263,4.913,122.549
22.6,0.32,0.6557,0.0658,0.0319,3997.697,4.772,116.103
24.2,0.34,0.6848,0.0621,0.0308,3867.945,4.617,109.502
25.8,0.36,0.7118,0.0583,0.0297,3724.771,4.446,102.749
27.4,0.39,0.7367,0.0543,0.0284,3566.682,4.257,95.837
29.0,0.41,0.7594,0.0503,0.0271,3392.934,4.050,88.760
30.6,0.43,0.7797,0.0462,0.0255,3202.035,3.822,81.465
32.3,0.45,0.7971,0.0420,0.0239,2996.222,3.576,74.041
33.9,0.48,0.8111,0.0377,0.0221,2774.749,3.312,66.452
35.5,0.50,0.8206,0.0333,0.0202,2537.617,3.029,58.699
37.1,0.52,0.8245,0.0288,0.0182,2286.316,2.729,50.808
38.7,0.54,0.8201,0.0242,0.0161,2015.627,2.406,42.712
40.3,0.57,0.8041,0.0196,0.0138,1729.278,2.064,34.487
41.9,0.59,0.7700,0.0148,0.0113,1423.541,1.699,26.142
43.5,0.61,0.6989,0.0100,0.0087,1096.179,1.308,17.593
45.2,0.63,0.5353,0.0050,0.0060,750.174,0.896,8.896
46.8,0.66,0.0080,0.0000,0.0032,397.458,0.475,0.067
