# V, J, eta_p, CT, CP, P, Q, T
0.0,0.00,0.0000,0.0932,0.0469,735.260,1.756,41.093
0.8,0.02,0.0459,0.0918,0.0453,710.652,1.696,40.474
1.6,0.05,0.0935,0.0903,0.0438,686.790,1.640,39.807
2.4,0.07,0.1427,0.0886,0.0423,662.927,1.582,39.078
3.2,0.09,0.1928,0.0869,0.0409,640.556,1.530,38.299
4.0,0.11,0.2441,0.0849,0.0395,618.931,1.478,37.450
4.8,0.14,0.2961,0.0829,0.0381,597.306,1.426,36.533
5.6,0.16,0.3479,0.0806,0.0368,577.172,1.378,35.559
6.4,0.18,0.3994,0.0783,0.0356,557.784,1.331,34.518
7.2,0.20,0.4499,0.0758,0.0344,539.141,1.287,33.411
8.0,0.23,0.4989,0.0731,0.0332,521.244,1.244,32.218
8.9,0.25,0.5454,0.0702,0.0321,503.347,1.202,30.951
9.7,0.27,0.5886,0.0671,0.0310,486.942,1.162,29.598
10.5,0.29,0.6269,0.0638,0.0300,470.537,1.124,28.148
11.3,0.32,0.6596,0.0604,0.0291,456.368,1.089,26.640
12.1,0.34,0.6875,0.0570,0.0282,442.200,1.056,25.124
12.9,0.36,0.7129,0.0534,0.0272,426.540,1.018,23.567
13.7,0.39,0.7360,0.0498,0.0261,409.389,0.977,21.965
14.5,0.41,0.7563,0.0461,0.0249,390.001,0.932,20.328
15.3,0.43,0.7741,0.0423,0.0236,369.121,0.882,18.656
16.1,0.45,0.7890,0.0384,0.0221,346.750,0.827,16.939
16.9,0.48,0.8004,0.0344,0.0205,321.397,0.767,15.186
17.7,0.50,0.8077,0.0304,0.0188,294.551,0.703,13.402
18.6,0.52,0.8078,0.0263,0.0170,266.215,0.635,11.583
19.4,0.54,0.7976,0.0221,0.0151,236.387,0.564,9.728
20.2,0.57,0.7726,0.0178,0.0131,205.067,0.489,7.847
21.0,0.59,0.7271,0.0135,0.0109,171.511,0.409,5.938
21.8,0.61,0.6450,0.0090,0.0086,134.226,0.321,3.981
22.6,0.64,0.4703,0.0045,0.0061,96.195,0.229,1.997
23.4,0.66,-0.0037,0.0000,0.0036,56.673,0.136,-0.009
