# V, J, eta_p, CT, CP, P, Q, T
0.0,0.00,0.0000,0.1269,0.2969,12090.032,7.697,70.776
3.4,0.05,0.0208,0.1277,0.2891,11773.110,7.495,71.220
6.9,0.09,0.0431,0.1285,0.2814,11457.679,7.294,71.652
10.3,0.14,0.0669,0.1292,0.2731,11122.114,7.081,72.021
13.8,0.19,0.0926,0.1297,0.2644,10764.923,6.853,72.333
17.2,0.24,0.1193,0.1303,0.2575,10487.523,6.676,72.635
20.7,0.28,0.1484,0.1306,0.2489,10135.553,6.453,72.804
24.1,0.33,0.1807,0.1306,0.2386,9714.232,6.184,72.817
27.5,0.38,0.2151,0.1305,0.2289,9319.757,5.933,72.742
31.0,0.42,0.2531,0.1301,0.2182,8883.523,5.655,72.528
34.4,0.47,0.2949,0.1294,0.2070,8430.883,5.367,72.181
37.9,0.52,0.3403,0.1286,0.1960,7981.971,5.082,71.701
41.3,0.57,0.3876,0.1276,0.1863,7588.242,4.831,71.172
44.8,0.61,0.4400,0.1264,0.1761,7171.396,4.565,70.469
48.2,0.66,0.5001,0.1248,0.1648,6709.062,4.271,69.592
51.7,0.71,0.5719,0.1228,0.1519,6186.326,3.938,68.480
55.1,0.75,0.6483,0.1206,0.1404,5715.044,3.638,67.235
58.6,0.80,0.7249,0.1180,0.1305,5313.112,3.383,65.785
62.0,0.85,0.7907,0.1131,0.1214,4943.244,3.147,63.045
65.4,0.90,0.8362,0.1036,0.1110,4519.687,2.877,57.756
68.9,0.94,0.8587,0.0940,0.1032,4203.510,2.676,52.400
72.3,0.99,0.8771,0.0844,0.0953,3882.114,2.472,47.084
75.8,1.04,0.8929,0.0748,0.0869,3538.346,2.253,41.702
79.2,1.08,0.9069,0.0649,0.0777,3162.513,2.013,36.209
82.7,1.13,0.9185,0.0549,0.0677,2756.852,1.755,30.635
86.1,1.18,0.9257,0.0447,0.0569,2316.144,1.474,24.901
89.5,1.23,0.9229,0.0342,0.0454,1848.590,1.177,19.052
93.0,1.27,0.8907,0.0232,0.0332,1352.700,0.861,12.958
96.4,1.32,0.7522,0.0118,0.0207,844.132,0.537,6.583
99.9,1.37,-0.0304,-0.0002,0.0085,347.496,0.221,-0.107
