# V, J, eta_p, CT, CP, P, Q, T
0.0,0.00,0.0000,0.1577,0.0871,2308.687,1.575,64.134
2.2,0.03,0.0597,0.1578,0.0885,2345.226,1.599,64.157
4.4,0.07,0.1177,0.1579,0.0898,2381.020,1.624,64.188
6.6,0.10,0.1739,0.1579,0.0912,2418.305,1.650,64.192
8.7,0.13,0.2282,0.1577,0.0926,2454.098,1.674,64.117
10.9,0.17,0.2806,0.1573,0.0939,2489.146,1.698,63.970
13.1,0.20,0.3312,0.1563,0.0949,2515.246,1.715,63.570
15.3,0.23,0.3801,0.1541,0.0950,2518.974,1.718,62.653
17.5,0.27,0.4271,0.1508,0.0946,2507.789,1.711,61.310
19.7,0.30,0.4712,0.1466,0.0938,2486.909,1.696,59.628
21.8,0.33,0.5128,0.1418,0.0926,2455.590,1.675,57.676
24.0,0.37,0.5521,0.1362,0.0909,2409.356,1.643,55.376
26.2,0.40,0.5896,0.1301,0.0887,2350.446,1.603,52.894
28.4,0.44,0.6244,0.1235,0.0862,2284.079,1.558,50.238
30.6,0.47,0.6563,0.1169,0.0835,2213.983,1.510,47.534
32.8,0.50,0.6854,0.1101,0.0807,2138.667,1.459,44.754
35.0,0.54,0.7119,0.1031,0.0776,2057.386,1.403,41.916
37.1,0.57,0.7363,0.0959,0.0742,1965.665,1.341,38.989
39.3,0.60,0.7577,0.0886,0.0705,1868.724,1.275,36.026
41.5,0.64,0.7763,0.0812,0.0665,1764.326,1.203,33.006
43.7,0.67,0.7916,0.0735,0.0622,1648.742,1.124,29.879
45.9,0.70,0.8026,0.0657,0.0576,1526.448,1.041,26.720
48.1,0.74,0.8081,0.0577,0.0526,1394.459,0.951,23.455
50.2,0.77,0.8092,0.0497,0.0473,1253.521,0.855,20.199
52.4,0.80,0.8011,0.0417,0.0419,1110.347,0.757,16.970
54.6,0.84,0.7731,0.0338,0.0366,969.410,0.661,13.732
56.8,0.87,0.6962,0.0241,0.0301,798.645,0.545,9.791
59.0,0.90,0.6056,0.0171,0.0255,676.350,0.461,6.944
61.2,0.94,0.3721,0.0079,0.0198,524.973,0.358,3.194
63.3,0.97,-0.0239,-0.0004,0.0149,395.221,0.269,-0.151
