# V, J, eta_p, CT, CP, P, Q, T
0.0,0.00,0.0000,0.0936,0.0376,1988.036,3.164,92.892
1.2,0.02,0.0566,0.0924,0.0372,1967.902,3.132,91.629
2.4,0.05,0.1127,0.0910,0.0368,1947.768,3.100,90.246
3.7,0.07,0.1680,0.0895,0.0364,1927.634,3.068,88.755
4.9,0.09,0.2222,0.0878,0.0360,1906.755,3.035,87.127
6.1,0.11,0.2753,0.0860,0.0356,1885.129,3.001,85.357
7.3,0.14,0.3268,0.0841,0.0352,1862.758,2.965,83.444
8.5,0.16,0.3766,0.0820,0.0348,1839.642,2.928,81.385
9.7,0.18,0.4245,0.0798,0.0343,1814.288,2.888,79.174
11.0,0.21,0.4702,0.0774,0.0338,1787.443,2.845,76.807
12.2,0.23,0.5136,0.0749,0.0332,1759.106,2.799,74.276
13.4,0.25,0.5544,0.0721,0.0326,1727.041,2.749,71.572
14.6,0.27,0.5926,0.0693,0.0320,1691.993,2.693,68.712
15.8,0.30,0.6280,0.0662,0.0312,1653.217,2.631,65.669
17.0,0.32,0.6607,0.0629,0.0304,1609.220,2.561,62.440
18.2,0.34,0.6906,0.0594,0.0294,1557.021,2.478,58.939
19.4,0.36,0.7174,0.0557,0.0283,1499.602,2.386,55.287
20.7,0.39,0.7413,0.0520,0.0272,1437.709,2.288,51.546
21.9,0.41,0.7628,0.0481,0.0259,1369.105,2.179,47.712
23.1,0.43,0.7816,0.0441,0.0245,1294.535,2.061,43.797
24.3,0.46,0.7974,0.0401,0.0229,1213.999,1.932,39.794
25.5,0.48,0.8099,0.0360,0.0213,1126.007,1.792,35.710
26.7,0.50,0.8185,0.0318,0.0195,1030.557,1.641,31.538
28.0,0.52,0.8216,0.0275,0.0175,928.396,1.478,27.281
29.2,0.55,0.8171,0.0231,0.0155,819.524,1.304,22.939
30.4,0.57,0.8010,0.0187,0.0133,702.449,1.118,18.513
31.6,0.59,0.7671,0.0141,0.0109,577.172,0.919,14.003
32.8,0.62,0.6983,0.0095,0.0084,442.946,0.704,9.412
34.1,0.64,0.5353,0.0048,0.0057,302.008,0.480,4.742
35.3,0.66,-0.0003,0.0000,0.0029,155.106,0.247,0.000
