# V, J, eta_p, CT, CP, P, Q, T
0.0,0.00,0.0000,0.1116,0.0611,38.031,0.090,3.705
0.8,0.04,0.0711,0.1118,0.0625,38.776,0.092,3.710
1.5,0.08,0.1390,0.1119,0.0639,39.522,0.094,3.714
2.2,0.12,0.2037,0.1120,0.0655,40.268,0.097,3.719
3.0,0.16,0.2652,0.1120,0.0671,41.759,0.099,3.719
3.7,0.20,0.3235,0.1121,0.0688,42.505,0.102,3.723
4.4,0.24,0.3785,0.1121,0.0706,43.996,0.104,3.723
5.2,0.28,0.4302,0.1121,0.0724,44.742,0.107,3.723
5.9,0.32,0.4789,0.1120,0.0743,46.233,0.110,3.719
6.7,0.36,0.5244,0.1119,0.0763,46.979,0.113,3.714
7.4,0.40,0.5669,0.1115,0.0781,48.470,0.115,3.701
8.1,0.44,0.6064,0.1108,0.0798,49.216,0.118,3.679
8.9,0.48,0.6432,0.1093,0.0809,49.962,0.119,3.625
9.6,0.52,0.6770,0.1066,0.0813,49.962,0.120,3.541
10.4,0.56,0.7075,0.1032,0.0811,49.962,0.120,3.425
11.1,0.60,0.7346,0.0989,0.0802,49.216,0.118,3.283
11.8,0.64,0.7583,0.0939,0.0787,48.470,0.116,3.118
12.6,0.68,0.7784,0.0882,0.0765,46.979,0.113,2.927
13.3,0.71,0.7952,0.0817,0.0734,45.488,0.108,2.709
14.0,0.75,0.8088,0.0749,0.0699,43.251,0.103,2.487
14.8,0.79,0.8192,0.0681,0.0660,41.013,0.098,2.260
15.5,0.83,0.8271,0.0612,0.0617,38.031,0.091,2.033
16.3,0.87,0.8332,0.0542,0.0568,35.048,0.084,1.797
17.0,0.91,0.8378,0.0469,0.0511,31.319,0.075,1.557
17.7,0.95,0.8396,0.0394,0.0447,27.591,0.066,1.308
18.5,0.99,0.8384,0.0318,0.0376,23.117,0.055,1.054
19.2,1.03,0.8272,0.0239,0.0299,18.642,0.044,0.796
20.0,1.07,0.7931,0.0160,0.0217,13.423,0.032,0.534
20.7,1.11,0.6896,0.0081,0.0130,8.203,0.019,0.267
21.5,1.15,0.0095,0.0000,0.0041,2.237,0.006,0.000
