# V,    J,    eta_p,    CT,    CP,    P,    Q,    T
0.0,    0.00,    0.0000,    0.1014,    0.2738,    10248.153,    4.255,    44.567
3.5,    0.04,    0.0157,    0.1021,    0.2666,    9980.447,    4.144,    44.856
7.0,    0.08,    0.0321,    0.1029,    0.2629,    9841.747,    4.086,    45.230
10.5,    0.12,    0.0495,    0.1037,    0.2572,    9628.477,    3.998,    45.545
13.9,    0.16,    0.0680,    0.1043,    0.2512,    9402.530,    3.904,    45.839
17.4,    0.20,    0.0872,    0.1051,    0.2466,    9231.019,    3.833,    46.168
20.9,    0.25,    0.1085,    0.1055,    0.2389,    8944.670,    3.714,    46.368
24.4,    0.29,    0.1348,    0.1053,    0.2239,    8382.412,    3.480,    46.288
27.9,    0.33,    0.1613,    0.1054,    0.2139,    8006.580,    3.324,    46.302
31.4,    0.37,    0.1876,    0.1055,    0.2072,    7756.024,    3.220,    46.359
34.9,    0.41,    0.2195,    0.1051,    0.1960,    7339.178,    3.047,    46.190
38.4,    0.45,    0.2542,    0.1046,    0.1853,    6936.500,    2.880,    45.959
41.8,    0.49,    0.2925,    0.1038,    0.1744,    6527.111,    2.710,    45.617
45.3,    0.53,    0.3353,    0.1028,    0.1631,    6105.045,    2.535,    45.158
48.8,    0.57,    0.3813,    0.1016,    0.1527,    5714.298,    2.373,    44.629
52.3,    0.61,    0.4303,    0.1001,    0.1429,    5349.651,    2.221,    44.006
55.8,    0.65,    0.4797,    0.0986,    0.1346,    5040.185,    2.093,    43.335
59.3,    0.70,    0.5198,    0.0971,    0.1300,    4867.183,    2.021,    42.676
62.8,    0.74,    0.5695,    0.0947,    0.1225,    4586.800,    1.904,    41.613
66.3,    0.78,    0.6435,    0.0912,    0.1102,    4125.212,    1.713,    40.061
69.7,    0.82,    0.7193,    0.0866,    0.0985,    3688.232,    1.531,    38.037
73.2,    0.86,    0.7637,    0.0804,    0.0905,    3386.969,    1.406,    35.319
76.7,    0.90,    0.7908,    0.0737,    0.0840,    3143.125,    1.305,    32.396
80.2,    0.94,    0.8267,    0.0646,    0.0735,    2752.378,    1.143,    28.366
83.7,    0.98,    0.8370,    0.0551,    0.0646,    2419.050,    1.004,    24.194
87.2,    1.02,    0.8376,    0.0454,    0.0555,    2076.028,    0.862,    19.946
90.7,    1.06,    0.8220,    0.0354,    0.0458,    1714.364,    0.712,    15.542
94.1,    1.11,    0.7298,    0.0237,    0.0359,    1342.260,    0.557,    10.404
97.6,    1.15,    0.5556,    0.0128,    0.0264,    988.052,    0.410,    5.623
101.1,    1.19,    0.0449,    0.0005,    0.0136,    507.822,    0.211,    0.227
