# V,    J,    eta_p,    CT,    CP,    P,    Q,    T
0.0,    0.00,    0.0000,    0.0992,    0.2001,    10820.851,    3.974,    55.710
4.0,    0.04,    0.0205,    0.0965,    0.1944,    10512.877,    3.861,    54.193
8.0,    0.08,    0.0439,    0.1002,    0.1886,    10199.683,    3.746,    56.270
11.9,    0.12,    0.0667,    0.1013,    0.1882,    10180.295,    3.739,    56.879
15.9,    0.17,    0.0943,    0.1016,    0.1781,    9632.951,    3.538,    57.022
19.9,    0.21,    0.1191,    0.1004,    0.1743,    9424.901,    3.462,    56.386
23.9,    0.25,    0.1324,    0.1020,    0.1912,    10336.892,    3.797,    57.298
27.9,    0.29,    0.1672,    0.1045,    0.1808,    9779.108,    3.592,    58.663
31.9,    0.33,    0.1830,    0.1056,    0.1909,    10323.469,    3.792,    59.304
35.9,    0.37,    0.2241,    0.1050,    0.1743,    9424.901,    3.462,    58.930
39.8,    0.41,    0.2648,    0.1023,    0.1597,    8638.187,    3.173,    57.444
43.8,    0.45,    0.2886,    0.1036,    0.1633,    8828.341,    3.243,    58.174
47.8,    0.50,    0.3204,    0.0945,    0.1464,    7917.096,    2.908,    53.085
51.8,    0.54,    0.3498,    0.1023,    0.1572,    8502.470,    3.123,    57.458
55.7,    0.58,    0.3952,    0.0988,    0.1447,    7826.866,    2.875,    55.487
59.7,    0.62,    0.4056,    0.0987,    0.1509,    8161.685,    2.998,    55.425
63.7,    0.66,    0.4277,    0.0971,    0.1502,    8121.417,    2.983,    54.522
67.7,    0.70,    0.4799,    0.0922,    0.1351,    7305.622,    2.683,    51.791
71.7,    0.74,    0.5440,    0.0879,    0.1203,    6503.994,    2.389,    49.366
75.6,    0.79,    0.5833,    0.0833,    0.1123,    6070.743,    2.230,    46.800
79.6,    0.83,    0.6282,    0.0771,    0.1014,    5484.623,    2.014,    43.268
83.6,    0.87,    0.6626,    0.0720,    0.0943,    5102.079,    1.874,    40.430
87.6,    0.91,    0.6897,    0.0650,    0.0858,    4637.508,    1.703,    36.515
91.6,    0.95,    0.7069,    0.0581,    0.0781,    4224.390,    1.552,    32.610
95.6,    0.99,    0.7256,    0.0501,    0.0685,    3705.383,    1.361,    28.131
99.6,    1.03,    0.7054,    0.0394,    0.0578,    3125.228,    1.148,    22.143
103.5,    1.08,    0.6504,    0.0286,    0.0473,    2557.005,    0.939,    16.063
107.5,    1.12,    0.5076,    0.0167,    0.0367,    1987.290,    0.730,    9.381
111.5,    1.16,    0.2547,    0.0100,    0.0455,    2457.827,    0.903,    5.614
115.5,    1.20,    -0.1047,    -0.0021,    0.0242,    1310.195,    0.481,    -1.188
