# V,    J,    eta_p,    CT,    CP,    P,    Q,    T
0.0,    0.00,    0.0000,    0.0927,    0.1376,    3386.223,    1.617,    30.786
3.0,    0.04,    0.0282,    0.0930,    0.1351,    3325.076,    1.588,    30.902
6.1,    0.08,    0.0577,    0.0934,    0.1326,    3263.928,    1.559,    31.017
9.1,    0.12,    0.0885,    0.0937,    0.1302,    3205.764,    1.531,    31.133
12.2,    0.16,    0.1206,    0.0940,    0.1279,    3149.091,    1.503,    31.240
15.2,    0.21,    0.1540,    0.0943,    0.1256,    3092.417,    1.477,    31.347
18.2,    0.25,    0.1888,    0.0946,    0.1233,    3035.744,    1.449,    31.436
21.3,    0.29,    0.2251,    0.0949,    0.1210,    2977.580,    1.422,    31.516
24.3,    0.33,    0.2630,    0.0950,    0.1186,    2918.669,    1.394,    31.573
27.4,    0.37,    0.3025,    0.0952,    0.1161,    2857.522,    1.365,    31.614
30.4,    0.41,    0.3440,    0.0952,    0.1135,    2793.392,    1.334,    31.627
33.4,    0.45,    0.3877,    0.0951,    0.1107,    2725.533,    1.301,    31.609
36.5,    0.49,    0.4335,    0.0949,    0.1078,    2653.200,    1.267,    31.542
39.5,    0.53,    0.4823,    0.0945,    0.1045,    2571.919,    1.228,    31.400
42.6,    0.57,    0.5351,    0.0939,    0.1007,    2478.706,    1.184,    31.186
45.6,    0.62,    0.5932,    0.0929,    0.0964,    2372.071,    1.133,    30.875
48.6,    0.66,    0.6569,    0.0915,    0.0914,    2249.777,    1.074,    30.404
51.6,    0.70,    0.7222,    0.0894,    0.0863,    2124.499,    1.014,    29.701
54.7,    0.74,    0.7807,    0.0855,    0.0808,    1988.782,    0.950,    28.393
57.7,    0.78,    0.8259,    0.0798,    0.0753,    1853.810,    0.885,    26.520
60.8,    0.82,    0.8557,    0.0723,    0.0693,    1706.161,    0.815,    24.025
63.8,    0.86,    0.8712,    0.0649,    0.0642,    1579.392,    0.754,    21.565
66.8,    0.90,    0.8841,    0.0575,    0.0587,    1443.675,    0.689,    19.096
69.9,    0.94,    0.8942,    0.0499,    0.0526,    1294.535,    0.618,    16.565
72.9,    0.98,    0.9008,    0.0421,    0.0460,    1131.227,    0.540,    13.976
76.0,    1.03,    0.8988,    0.0342,    0.0390,    959.716,    0.458,    11.352
79.0,    1.07,    0.8782,    0.0260,    0.0316,    778.511,    0.372,    8.652
82.0,    1.11,    0.8122,    0.0176,    0.0240,    592.086,    0.283,    5.858
85.1,    1.15,    0.6127,    0.0089,    0.0167,    411.626,    0.197,    2.967
88.1,    1.19,    -0.0021,    0.0000,    0.0096,    235.641,    0.112,    -0.004
