# V, J, eta_p, CT, CP, P, Q, T
0.0,0.00,0.0000,0.1010,0.1065,2892.570,5.524,63.187
1.3,0.03,0.0296,0.1008,0.1017,2762.072,5.275,63.094
2.6,0.06,0.0622,0.1006,0.0967,2624.864,5.013,62.956
3.9,0.09,0.0983,0.1003,0.0915,2483.926,4.744,62.764
5.2,0.12,0.1385,0.0999,0.0862,2339.260,4.467,62.506
6.5,0.15,0.1838,0.0993,0.0807,2190.866,4.184,62.142
7.8,0.18,0.2349,0.0985,0.0751,2040.235,3.896,61.626
9.1,0.21,0.2926,0.0972,0.0695,1886.621,3.603,60.838
10.4,0.24,0.3561,0.0954,0.0640,1737.481,3.318,59.677
11.7,0.27,0.4235,0.0929,0.0590,1601.018,3.058,58.143
13.0,0.30,0.4886,0.0900,0.0550,1493.637,2.853,56.319
14.3,0.33,0.5475,0.0868,0.0521,1413.847,2.700,54.291
15.6,0.36,0.6002,0.0832,0.0497,1349.717,2.577,52.071
16.9,0.39,0.6467,0.0795,0.0477,1296.026,2.475,49.731
18.1,0.42,0.6889,0.0755,0.0458,1243.827,2.376,47.227
19.4,0.45,0.7258,0.0712,0.0440,1193.865,2.280,44.567
20.7,0.48,0.7567,0.0667,0.0421,1143.158,2.183,41.715
22.0,0.51,0.7812,0.0621,0.0404,1095.433,2.093,38.846
23.3,0.54,0.8026,0.0575,0.0385,1044.726,1.995,35.942
24.6,0.57,0.8220,0.0527,0.0364,988.052,1.887,32.970
25.9,0.60,0.8391,0.0478,0.0341,924.668,1.766,29.937
27.2,0.63,0.8538,0.0429,0.0315,855.318,1.634,26.836
28.5,0.66,0.8650,0.0378,0.0288,780.748,1.491,23.678
29.8,0.69,0.8731,0.0327,0.0257,698.721,1.335,20.471
31.1,0.72,0.8770,0.0275,0.0225,609.982,1.166,17.206
32.4,0.75,0.8723,0.0222,0.0190,515.279,0.985,13.883
33.7,0.78,0.8520,0.0168,0.0153,414.609,0.792,10.489
35.0,0.81,0.8057,0.0112,0.0113,305.737,0.583,7.033
36.3,0.84,0.6812,0.0056,0.0069,187.916,0.359,3.532
37.6,0.87,-0.0010,0.0000,0.0036,97.687,0.186,-0.004
