# V, J, eta_p, CT, CP, P, Q, T
0.0,0.00,0.0000,0.2777,0.1957,4.474,0.006,0.494
0.5,0.04,0.0577,0.2773,0.1991,4.474,0.006,0.494
1.0,0.08,0.1132,0.2767,0.2026,4.474,0.006,0.494
1.5,0.12,0.1664,0.2759,0.2060,4.474,0.006,0.489
2.0,0.17,0.2175,0.2750,0.2095,4.474,0.006,0.489
2.5,0.21,0.2663,0.2737,0.2129,4.474,0.006,0.485
3.0,0.25,0.3130,0.2721,0.2161,4.474,0.006,0.485
3.4,0.29,0.3576,0.2697,0.2187,4.474,0.006,0.480
3.9,0.33,0.4001,0.2662,0.2205,4.474,0.006,0.472
4.4,0.37,0.4406,0.2610,0.2208,4.474,0.006,0.463
4.9,0.41,0.4798,0.2520,0.2176,4.474,0.006,0.449
5.4,0.46,0.5168,0.2418,0.2132,4.474,0.006,0.431
5.9,0.50,0.5509,0.2314,0.2088,4.474,0.006,0.409
6.4,0.54,0.5828,0.2207,0.2039,4.474,0.006,0.391
6.9,0.58,0.6122,0.2097,0.1986,4.474,0.006,0.374
7.4,0.62,0.6389,0.1984,0.1929,3.728,0.006,0.351
7.9,0.66,0.6629,0.1867,0.1867,3.728,0.005,0.334
8.4,0.70,0.6845,0.1748,0.1798,3.728,0.005,0.311
8.9,0.75,0.7034,0.1624,0.1722,3.728,0.005,0.289
9.3,0.79,0.7194,0.1497,0.1638,3.728,0.005,0.267
9.8,0.83,0.7323,0.1365,0.1545,2.983,0.004,0.245
10.3,0.87,0.7415,0.1230,0.1443,2.983,0.004,0.218
10.8,0.91,0.7466,0.1090,0.1331,2.983,0.004,0.196
11.3,0.95,0.7457,0.0946,0.1209,2.237,0.004,0.169
11.8,0.99,0.7354,0.0798,0.1078,2.237,0.003,0.142
12.3,1.04,0.7097,0.0645,0.0941,2.237,0.003,0.116
12.8,1.08,0.6573,0.0488,0.0799,1.491,0.002,0.085
13.3,1.12,0.5577,0.0327,0.0656,1.491,0.002,0.058
13.8,1.16,0.3712,0.0164,0.0514,0.746,0.001,0.031
14.3,1.20,-0.0019,-0.0001,0.0374,0.746,0.001,0.000
