# V, J, eta_p, CT, CP, P, Q, T
0.0,0.00,0.0000,0.1363,0.0613,303.500,0.362,18.100
0.9,0.03,0.0562,0.1337,0.0602,297.534,0.355,17.748
1.9,0.05,0.1119,0.1308,0.0591,292.314,0.349,17.366
2.8,0.08,0.1667,0.1277,0.0581,287.840,0.343,16.961
3.8,0.10,0.2201,0.1244,0.0572,282.620,0.338,16.521
4.7,0.13,0.2706,0.1203,0.0562,278.146,0.332,15.978
5.6,0.15,0.3190,0.1165,0.0554,274.418,0.327,15.471
6.6,0.18,0.3646,0.1130,0.0549,271.435,0.324,15.008
7.6,0.20,0.4082,0.1095,0.0543,268.452,0.320,14.541
8.5,0.23,0.4486,0.1053,0.0534,263.978,0.315,13.981
9.4,0.25,0.4869,0.1009,0.0524,259.504,0.309,13.402
10.4,0.28,0.5230,0.0964,0.0513,253.538,0.303,12.798
11.3,0.30,0.5558,0.0913,0.0498,246.827,0.294,12.121
12.2,0.33,0.5867,0.0863,0.0484,239.370,0.286,11.463
13.2,0.35,0.6162,0.0816,0.0469,231.913,0.277,10.836
14.1,0.38,0.6426,0.0767,0.0453,223.710,0.267,10.182
15.1,0.40,0.6670,0.0720,0.0436,215.507,0.258,9.555
16.0,0.43,0.6884,0.0670,0.0418,206.559,0.247,8.896
16.9,0.46,0.7036,0.0614,0.0397,196.119,0.234,8.149
17.9,0.48,0.7166,0.0563,0.0377,186.425,0.223,7.473
18.8,0.51,0.7248,0.0507,0.0354,175.239,0.209,6.730
19.8,0.53,0.7293,0.0453,0.0330,163.308,0.195,6.018
20.7,0.56,0.7272,0.0398,0.0305,150.631,0.180,5.289
21.7,0.58,0.7156,0.0344,0.0280,137.954,0.165,4.568
22.6,0.61,0.6917,0.0288,0.0253,125.278,0.149,3.830
23.6,0.63,0.6505,0.0232,0.0226,111.855,0.133,3.083
24.5,0.66,0.5760,0.0177,0.0202,99.924,0.119,2.349
25.4,0.68,0.4715,0.0119,0.0172,85.010,0.102,1.579
26.4,0.71,0.2824,0.0059,0.0147,73.079,0.087,0.778
27.3,0.73,-0.0043,-0.0001,0.0126,62.639,0.074,-0.009
