# V, J, eta_p, CT, CP, P, Q, T
0.0,0.00,0.0000,0.1382,0.1466,959.716,0.208,11.610
3.3,0.04,0.0399,0.1385,0.1455,952.259,0.207,11.628
6.5,0.08,0.0798,0.1388,0.1459,955.242,0.207,11.659
9.8,0.13,0.1187,0.1392,0.1476,965.681,0.210,11.694
13.1,0.17,0.1565,0.1397,0.1499,980.595,0.213,11.734
16.4,0.21,0.1982,0.1399,0.1481,968.664,0.210,11.752
19.6,0.25,0.2391,0.1402,0.1476,965.681,0.210,11.774
22.9,0.29,0.2824,0.1404,0.1460,955.242,0.207,11.792
26.2,0.34,0.3254,0.1406,0.1450,949.276,0.206,11.806
29.4,0.38,0.3699,0.1407,0.1436,939.582,0.204,11.819
32.7,0.42,0.4139,0.1408,0.1427,934.362,0.203,11.828
35.9,0.46,0.4604,0.1409,0.1412,923.922,0.201,11.832
39.2,0.50,0.5055,0.1409,0.1403,917.957,0.199,11.832
42.5,0.55,0.5555,0.1406,0.1381,903.788,0.196,11.810
45.8,0.59,0.6025,0.1403,0.1368,895.586,0.194,11.788
49.0,0.63,0.6495,0.1400,0.1355,887.383,0.193,11.766
52.3,0.67,0.6974,0.1374,0.1322,865.012,0.188,11.539
55.6,0.71,0.7375,0.1330,0.1286,841.895,0.183,11.174
58.8,0.76,0.7720,0.1227,0.1201,785.968,0.170,10.307
62.1,0.80,0.7996,0.1145,0.1133,741.226,0.161,9.613
65.4,0.84,0.8168,0.1024,0.1052,689.027,0.149,8.603
68.7,0.88,0.8372,0.0929,0.0977,639.810,0.139,7.802
71.9,0.92,0.8527,0.0823,0.0891,583.137,0.127,6.913
75.2,0.96,0.8629,0.0716,0.0800,523.481,0.114,6.010
78.5,1.01,0.8687,0.0606,0.0702,459.351,0.100,5.084
81.7,1.05,0.8678,0.0493,0.0596,390.001,0.085,4.137
85.0,1.09,0.8528,0.0375,0.0480,313.940,0.068,3.154
88.2,1.13,0.8378,0.0257,0.0364,237.878,0.052,2.171
91.5,1.17,0.6290,0.0129,0.0242,158.088,0.034,1.085
94.8,1.22,0.0589,0.0006,0.0122,79.790,0.017,0.049
