# V, J, eta_p, CT, CP, P, Q, T
0.0,0.00,0.0000,0.1131,0.0484,4328.788,2.583,115.427
2.0,0.02,0.0520,0.1131,0.0493,4410.069,2.632,115.436
4.0,0.05,0.1022,0.1131,0.0501,4485.385,2.677,115.431
5.9,0.07,0.1509,0.1131,0.0509,4557.718,2.720,115.382
8.0,0.09,0.1978,0.1129,0.0517,4627.068,2.761,115.178
9.9,0.11,0.2430,0.1121,0.0522,4672.555,2.789,114.333
11.9,0.14,0.2912,0.1106,0.0516,4618.865,2.757,112.865
13.9,0.16,0.3363,0.1085,0.0511,4577.106,2.732,110.694
15.9,0.18,0.3804,0.1059,0.0504,4513.721,2.694,108.061
17.9,0.20,0.4224,0.1025,0.0495,4425.729,2.641,104.582
19.8,0.23,0.4633,0.0986,0.0482,4313.128,2.574,100.588
21.9,0.25,0.5028,0.0944,0.0467,4182.631,2.496,96.264
23.8,0.27,0.5413,0.0898,0.0451,4036.473,2.409,91.660
25.8,0.29,0.5776,0.0852,0.0434,3886.588,2.320,86.949
27.8,0.32,0.6103,0.0805,0.0418,3742.668,2.234,82.145
29.8,0.34,0.6394,0.0760,0.0404,3610.679,2.155,77.492
31.8,0.36,0.6662,0.0714,0.0388,3475.707,2.075,72.862
33.8,0.38,0.6895,0.0669,0.0374,3344.464,1.996,68.289
35.8,0.41,0.7098,0.0622,0.0357,3196.070,1.907,63.445
37.7,0.43,0.7255,0.0574,0.0340,3043.947,1.817,58.512
39.7,0.45,0.7421,0.0524,0.0320,2860.505,1.707,53.436
41.7,0.48,0.7496,0.0473,0.0300,2683.774,1.602,48.223
43.7,0.50,0.7633,0.0420,0.0274,2454.844,1.465,42.872
45.7,0.52,0.7359,0.0363,0.0257,2300.484,1.373,37.049
47.7,0.54,0.7192,0.0305,0.0231,2065.589,1.233,31.164
49.7,0.57,0.6824,0.0247,0.0205,1831.439,1.093,25.164
51.6,0.59,0.6115,0.0187,0.0180,1609.220,0.960,19.052
53.6,0.61,0.4939,0.0126,0.0155,1390.730,0.830,12.806
55.6,0.63,0.3047,0.0063,0.0131,1174.477,0.701,6.437
57.6,0.66,-0.0017,0.0000,0.0104,934.362,0.558,-0.027
