# V,    J,    eta_p,    CT,    CP,    P,    Q,    T
0.0,    0.00,    0.0000,    0.1232,    0.1151,    772.545,    1.475,    25.199
1.1,    0.03,    0.0368,    0.1232,    0.1118,    750.174,    1.433,    25.186
2.2,    0.07,    0.0759,    0.1231,    0.1084,    727.057,    1.389,    25.164
3.3,    0.10,    0.1175,    0.1229,    0.1049,    703.941,    1.344,    25.124
4.4,    0.13,    0.1619,    0.1226,    0.1013,    679.333,    1.297,    25.061
5.5,    0.17,    0.2093,    0.1221,    0.0975,    654.724,    1.250,    24.968
6.6,    0.20,    0.2599,    0.1214,    0.0937,    628.625,    1.201,    24.826
7.7,    0.23,    0.3137,    0.1203,    0.0898,    602.525,    1.150,    24.603
8.8,    0.27,    0.3703,    0.1187,    0.0858,    575.680,    1.099,    24.283
9.9,    0.30,    0.4286,    0.1166,    0.0819,    549.581,    1.049,    23.847
11.0,    0.33,    0.4865,    0.1139,    0.0783,    524.973,    1.003,    23.300
12.1,    0.37,    0.5422,    0.1107,    0.0751,    503.347,    0.962,    22.633
13.1,    0.40,    0.5940,    0.1068,    0.0722,    483.959,    0.925,    21.850
14.3,    0.43,    0.6407,    0.1025,    0.0695,    466.062,    0.891,    20.956
15.4,    0.47,    0.6816,    0.0976,    0.0671,    449.657,    0.859,    19.964
16.5,    0.50,    0.7164,    0.0923,    0.0646,    433.252,    0.828,    18.878
17.6,    0.53,    0.7454,    0.0865,    0.0621,    416.101,    0.795,    17.682
18.6,    0.57,    0.7694,    0.0806,    0.0595,    399.695,    0.763,    16.476
19.8,    0.60,    0.7908,    0.0746,    0.0567,    380.307,    0.727,    15.244
20.8,    0.64,    0.8099,    0.0684,    0.0536,    360.173,    0.687,    13.985
21.9,    0.67,    0.8267,    0.0621,    0.0502,    337.056,    0.644,    12.700
23.0,    0.70,    0.8414,    0.0557,    0.0465,    311.703,    0.596,    11.387
24.1,    0.74,    0.8527,    0.0491,    0.0424,    284.112,    0.543,    10.040
25.2,    0.77,    0.8600,    0.0424,    0.0379,    254.284,    0.486,    8.670
26.3,    0.80,    0.8636,    0.0356,    0.0330,    221.473,    0.423,    7.273
27.4,    0.84,    0.8589,    0.0286,    0.0278,    187.171,    0.357,    5.849
28.5,    0.87,    0.8351,    0.0216,    0.0225,    150.631,    0.288,    4.408
29.6,    0.90,    0.7761,    0.0145,    0.0168,    112.601,    0.216,    2.958
30.7,    0.94,    0.6139,    0.0073,    0.0111,    74.570,    0.142,    1.486
31.8,    0.97,    -0.0020,    0.0000,    0.0059,    39.522,    0.076,    -0.004
