# V, J, eta_p, CT, CP, P, Q, T
0.0,0.00,0.0000,0.1271,0.1652,1905.263,0.423,16.952
3.9,0.04,0.0351,0.1275,0.1635,1885.875,0.419,17.001
7.8,0.09,0.0710,0.1279,0.1619,1866.487,0.415,17.054
11.7,0.13,0.1079,0.1282,0.1602,1847.844,0.410,17.103
15.6,0.18,0.1458,0.1286,0.1586,1829.202,0.406,17.152
19.4,0.22,0.1846,0.1289,0.1570,1810.559,0.402,17.197
23.3,0.27,0.2246,0.1293,0.1553,1790.425,0.398,17.237
27.2,0.31,0.2656,0.1295,0.1535,1770.291,0.393,17.277
31.1,0.36,0.3076,0.1298,0.1518,1750.158,0.389,17.308
35.0,0.40,0.3512,0.1299,0.1497,1726.295,0.383,17.330
38.9,0.45,0.3966,0.1300,0.1474,1699.450,0.377,17.335
42.8,0.49,0.4440,0.1299,0.1447,1668.876,0.371,17.326
46.7,0.54,0.4947,0.1297,0.1414,1630.846,0.362,17.295
50.5,0.58,0.5371,0.1295,0.1410,1625.626,0.361,17.277
54.4,0.63,0.5764,0.1294,0.1412,1628.609,0.362,17.255
58.3,0.67,0.6156,0.1289,0.1412,1628.609,0.362,17.192
62.2,0.72,0.6549,0.1282,0.1408,1624.134,0.361,17.099
66.1,0.76,0.6963,0.1271,0.1395,1609.220,0.357,16.952
70.0,0.81,0.7475,0.1235,0.1337,1542.107,0.342,16.472
73.9,0.85,0.7854,0.1147,0.1247,1438.455,0.319,15.293
77.7,0.90,0.7987,0.1069,0.1203,1387.747,0.308,14.257
81.6,0.94,0.8124,0.0970,0.1127,1299.755,0.289,12.931
85.5,0.99,0.8351,0.0860,0.1019,1174.477,0.261,11.468
89.4,1.03,0.8495,0.0742,0.0904,1042.488,0.232,9.902
93.3,1.08,0.8559,0.0631,0.0795,917.211,0.204,8.412
97.2,1.12,0.8524,0.0518,0.0683,787.459,0.175,6.904
101.1,1.17,0.8360,0.0403,0.0563,648.759,0.144,5.369
105.0,1.21,0.7944,0.0284,0.0435,501.110,0.111,3.794
108.9,1.26,0.6649,0.0161,0.0305,351.970,0.078,2.153
112.7,1.30,0.0571,0.0006,0.0131,150.631,0.034,0.076
