# V, J, eta_p, CT, CP, P, Q, T
0.0,0.00,0.0000,0.1087,0.0433,75.316,0.359,10.885
0.4,0.03,0.0663,0.1080,0.0440,76.807,0.365,10.809
0.9,0.05,0.1292,0.1070,0.0448,77.553,0.371,10.707
1.4,0.08,0.1889,0.1057,0.0454,79.044,0.376,10.582
1.9,0.11,0.2455,0.1042,0.0459,79.790,0.381,10.427
2.3,0.14,0.2990,0.1023,0.0463,80.536,0.384,10.244
2.8,0.16,0.3495,0.1002,0.0465,80.536,0.386,10.035
3.3,0.19,0.3970,0.0979,0.0466,81.281,0.387,9.795
3.8,0.22,0.4416,0.0952,0.0466,81.281,0.387,9.533
4.2,0.24,0.4834,0.0924,0.0465,80.536,0.386,9.243
4.7,0.27,0.5226,0.0893,0.0462,80.536,0.383,8.936
5.1,0.30,0.5589,0.0859,0.0457,79.790,0.379,8.603
5.6,0.32,0.5926,0.0823,0.0451,78.298,0.374,8.238
6.1,0.35,0.6235,0.0784,0.0442,76.807,0.367,7.851
6.6,0.38,0.6519,0.0743,0.0431,75.316,0.358,7.437
7.0,0.41,0.6776,0.0700,0.0419,73.079,0.348,7.010
7.5,0.43,0.7002,0.0657,0.0406,70.841,0.337,6.574
8.0,0.46,0.7201,0.0612,0.0391,67.859,0.324,6.130
8.4,0.49,0.7377,0.0566,0.0374,64.876,0.310,5.671
8.9,0.51,0.7529,0.0520,0.0355,61.893,0.294,5.200
9.4,0.54,0.7649,0.0472,0.0333,58.165,0.277,4.724
9.8,0.57,0.7721,0.0423,0.0311,53.690,0.258,4.235
10.3,0.59,0.7770,0.0373,0.0286,49.962,0.237,3.737
10.8,0.62,0.7781,0.0323,0.0258,44.742,0.214,3.229
11.3,0.65,0.7727,0.0271,0.0227,39.522,0.189,2.709
11.7,0.68,0.7566,0.0219,0.0195,33.556,0.162,2.189
12.2,0.70,0.7231,0.0165,0.0161,27.591,0.133,1.655
12.7,0.73,0.6556,0.0111,0.0124,21.625,0.103,1.117
13.1,0.76,0.4885,0.0056,0.0087,14.914,0.072,0.565
13.6,0.78,-0.0014,0.0000,0.0057,9.694,0.048,0.000
