# V, J, eta_p, CT, CP, P, Q, T
0.0,0.00,0.0000,0.1136,0.0775,1076.791,2.571,45.483
0.9,0.03,0.0416,0.1127,0.0733,1018.626,2.433,45.118
1.9,0.05,0.0871,0.1115,0.0692,961.953,2.296,44.642
2.8,0.08,0.1368,0.1099,0.0652,906.025,2.162,44.024
3.8,0.11,0.1903,0.1081,0.0614,853.826,2.038,43.277
4.7,0.14,0.2463,0.1059,0.0581,807.593,1.928,42.405
5.6,0.16,0.3032,0.1034,0.0553,768.817,1.836,41.417
6.6,0.19,0.3595,0.1007,0.0530,736.751,1.759,40.323
7.5,0.22,0.4140,0.0977,0.0510,709.906,1.694,39.127
8.4,0.24,0.4661,0.0945,0.0493,686.044,1.637,37.841
9.4,0.27,0.5151,0.0911,0.0478,664.419,1.586,36.471
10.3,0.30,0.5608,0.0874,0.0464,644.285,1.539,35.012
11.3,0.32,0.6026,0.0836,0.0450,625.642,1.493,33.464
12.2,0.35,0.6400,0.0795,0.0437,607.000,1.448,31.827
13.1,0.38,0.6725,0.0752,0.0423,588.357,1.405,30.128
14.1,0.41,0.7012,0.0709,0.0410,570.460,1.361,28.402
15.0,0.43,0.7274,0.0665,0.0396,549.581,1.313,26.636
16.0,0.46,0.7515,0.0620,0.0379,527.210,1.258,24.826
16.9,0.49,0.7734,0.0574,0.0361,501.856,1.197,22.966
17.8,0.51,0.7930,0.0526,0.0341,473.519,1.131,21.067
18.8,0.54,0.8098,0.0478,0.0319,442.946,1.058,19.127
19.7,0.57,0.8232,0.0428,0.0295,410.135,0.980,17.143
20.7,0.59,0.8337,0.0378,0.0269,374.341,0.894,15.124
21.6,0.62,0.8408,0.0326,0.0241,335.565,0.801,13.069
22.5,0.65,0.8411,0.0274,0.0211,293.806,0.702,10.978
23.5,0.68,0.8298,0.0221,0.0180,249.809,0.597,8.848
24.4,0.70,0.8029,0.0167,0.0146,202.830,0.484,6.677
25.3,0.73,0.7436,0.0112,0.0110,152.868,0.364,4.479
26.3,0.76,0.5755,0.0056,0.0074,102.907,0.246,2.251
27.2,0.78,-0.0020,0.0000,0.0047,64.876,0.154,-0.004
