# V, J, eta_p, CT, CP, P, Q, T
0.0,0.00,0.0000,0.0860,0.0436,294.551,0.216,12.072
2.0,0.04,0.0786,0.0861,0.0449,303.500,0.223,12.095
3.9,0.08,0.1528,0.0863,0.0463,312.448,0.230,12.113
5.9,0.12,0.2225,0.0864,0.0477,322.888,0.237,12.135
7.9,0.16,0.2878,0.0866,0.0493,333.328,0.245,12.157
9.9,0.20,0.3486,0.0868,0.0510,344.513,0.253,12.179
11.8,0.25,0.4054,0.0869,0.0527,356.445,0.262,12.201
13.8,0.29,0.4583,0.0871,0.0545,368.376,0.271,12.224
15.8,0.33,0.5068,0.0872,0.0564,381.053,0.280,12.242
17.7,0.37,0.5518,0.0873,0.0584,394.475,0.290,12.259
19.7,0.41,0.5933,0.0874,0.0604,407.898,0.300,12.268
21.7,0.45,0.6314,0.0874,0.0624,422.066,0.310,12.273
23.7,0.49,0.6664,0.0874,0.0645,435.489,0.320,12.268
25.7,0.53,0.6984,0.0872,0.0665,449.657,0.330,12.242
27.6,0.57,0.7276,0.0867,0.0684,462.334,0.339,12.175
29.6,0.61,0.7544,0.0853,0.0695,469.791,0.345,11.970
31.6,0.66,0.7785,0.0831,0.0699,472.774,0.347,11.659
33.5,0.70,0.8002,0.0799,0.0696,470.537,0.346,11.223
35.5,0.74,0.8196,0.0757,0.0681,460.097,0.338,10.627
37.5,0.78,0.8373,0.0696,0.0647,437.726,0.321,9.773
39.5,0.82,0.8518,0.0632,0.0608,410.881,0.302,8.870
41.4,0.86,0.8636,0.0566,0.0564,381.053,0.280,7.949
43.4,0.90,0.8724,0.0499,0.0516,348.988,0.256,7.010
45.4,0.94,0.8772,0.0432,0.0464,313.194,0.230,6.058
47.3,0.98,0.8685,0.0363,0.0411,277.400,0.204,5.089
49.3,1.02,0.8416,0.0292,0.0356,240.115,0.177,4.101
51.3,1.07,0.7878,0.0221,0.0298,201.339,0.148,3.096
53.3,1.11,0.6856,0.0148,0.0239,161.071,0.118,2.077
55.3,1.15,0.4782,0.0074,0.0178,120.058,0.088,1.041
57.2,1.19,-0.0015,0.0000,0.0118,79.790,0.059,0.000
