# V     J        eta_p      CT         CP         P         Q         T
0.0,    0.00,    0.0000,    0.1172,    0.0533,    170.765,    0.086,    7.767
1.5,    0.03,    0.0653,    0.1170,    0.0545,    174.494,    0.088,    7.758
3.0,    0.06,    0.1275,    0.1168,    0.0557,    178.222,    0.090,    7.744
4.4,    0.09,    0.1867,    0.1165,    0.0569,    181.951,    0.092,    7.727
5.9,    0.12,    0.2430,    0.1161,    0.0581,    185.679,    0.093,    7.695
7.3,    0.15,    0.2964,    0.1155,    0.0592,    189.408,    0.095,    7.655
8.8,    0.18,    0.3470,    0.1146,    0.0602,    192.391,    0.097,    7.598
10.3,    0.21,    0.3948,    0.1134,    0.0611,    195.373,    0.098,    7.517
11.8,    0.24,    0.4400,    0.1118,    0.0618,    197.610,    0.099,    7.415
13.2,    0.27,    0.4825,    0.1099,    0.0623,    199.102,    0.100,    7.282
14.7,    0.30,    0.5224,    0.1074,    0.0625,    199.848,    0.101,    7.122
16.1,    0.33,    0.5597,    0.1045,    0.0624,    199.848,    0.100,    6.926
17.6,    0.36,    0.5944,    0.1010,    0.0620,    198.356,    0.100,    6.699
19.1,    0.40,    0.6265,    0.0970,    0.0612,    195.373,    0.098,    6.428
20.5,    0.43,    0.6561,    0.0921,    0.0597,    190.899,    0.096,    6.107
22.0,    0.46,    0.6828,    0.0869,    0.0580,    185.679,    0.093,    5.760
23.5,    0.49,    0.7066,    0.0815,    0.0561,    179.714,    0.090,    5.405
24.9,    0.52,    0.7278,    0.0760,    0.0540,    173.002,    0.087,    5.040
26.4,    0.55,    0.7460,    0.0704,    0.0516,    165.545,    0.083,    4.666
27.9,    0.58,    0.7612,    0.0646,    0.0491,    156.597,    0.079,    4.284
29.3,    0.61,    0.7733,    0.0588,    0.0462,    147.649,    0.074,    3.897
30.8,    0.64,    0.7821,    0.0527,    0.0430,    137.954,    0.069,    3.496
32.3,    0.67,    0.7864,    0.0466,    0.0396,    126.769,    0.064,    3.087
33.8,    0.70,    0.7846,    0.0403,    0.0359,    114.838,    0.058,    2.673
35.2,    0.73,    0.7760,    0.0339,    0.0319,    102.161,    0.051,    2.246
36.7,    0.76,    0.7560,    0.0273,    0.0274,    87.993,    0.044,    1.810
38.1,    0.79,    0.7133,    0.0206,    0.0228,    73.079,    0.037,    1.366
39.6,    0.82,    0.6303,    0.0138,    0.0180,    57.419,    0.029,    0.916
41.1,    0.85,    0.4558,    0.0069,    0.0129,    41.759,    0.021,    0.458
42.6,    0.88,    0.0001,    0.0000,    0.0079,    25.354,    0.013,    0.000
