# V, J, eta_p, CT, CP, P, Q, T
0.0,0.00,0.0000,0.1349,0.0769,102.907,0.047,4.288
1.6,0.04,0.0643,0.1349,0.0785,105.144,0.048,4.293
3.2,0.07,0.1260,0.1350,0.0801,107.381,0.049,4.293
4.7,0.11,0.1852,0.1349,0.0817,109.618,0.050,4.293
6.3,0.15,0.2417,0.1347,0.0833,111.855,0.051,4.284
7.9,0.19,0.2957,0.1345,0.0850,114.092,0.052,4.279
9.5,0.22,0.3471,0.1340,0.0866,116.329,0.053,4.261
11.0,0.26,0.3959,0.1334,0.0881,118.566,0.054,4.244
12.6,0.30,0.4421,0.1326,0.0896,120.058,0.055,4.217
14.2,0.34,0.4858,0.1314,0.0909,122.295,0.056,4.181
15.8,0.37,0.5270,0.1298,0.0920,123.786,0.056,4.128
17.3,0.41,0.5657,0.1277,0.0928,124.532,0.057,4.061
19.0,0.45,0.6017,0.1249,0.0931,125.278,0.057,3.977
20.5,0.49,0.6351,0.1216,0.0930,124.532,0.057,3.866
22.1,0.52,0.6659,0.1174,0.0922,123.786,0.056,3.737
23.6,0.56,0.6939,0.1124,0.0908,122.295,0.055,3.576
25.3,0.60,0.7190,0.1062,0.0883,118.566,0.054,3.381
26.8,0.64,0.7411,0.0990,0.0849,114.092,0.052,3.149
28.4,0.67,0.7598,0.0917,0.0812,108.872,0.050,2.918
30.0,0.71,0.7752,0.0842,0.0771,103.652,0.047,2.678
31.6,0.75,0.7873,0.0766,0.0727,97.687,0.044,2.438
33.1,0.78,0.7959,0.0688,0.0678,90.975,0.041,2.189
34.7,0.82,0.8009,0.0607,0.0623,83.518,0.038,1.931
36.3,0.86,0.8014,0.0525,0.0563,75.316,0.034,1.668
37.9,0.90,0.7959,0.0441,0.0497,67.113,0.030,1.401
39.4,0.93,0.7808,0.0355,0.0425,56.673,0.026,1.130
41.0,0.97,0.7478,0.0268,0.0348,46.979,0.021,0.850
42.6,1.01,0.6771,0.0179,0.0267,35.794,0.016,0.569
44.2,1.05,0.5142,0.0090,0.0183,24.608,0.011,0.285
45.7,1.08,-0.0006,0.0000,0.0098,13.423,0.006,0.000
