# V, J, eta_p, CT, CP, P, Q, T
0.0,0.00,0.0000,0.0924,0.0491,10.440,0.017,1.130
0.7,0.04,0.0682,0.0924,0.0502,11.185,0.017,1.130
1.3,0.07,0.1334,0.0923,0.0512,11.185,0.018,1.130
2.0,0.11,0.1957,0.0922,0.0523,11.185,0.018,1.130
2.6,0.15,0.2551,0.0921,0.0535,11.931,0.019,1.130
3.3,0.19,0.3115,0.0920,0.0546,11.931,0.019,1.125
3.9,0.22,0.3649,0.0918,0.0558,11.931,0.019,1.125
4.6,0.26,0.4154,0.0915,0.0571,12.677,0.020,1.121
5.3,0.30,0.4629,0.0911,0.0583,12.677,0.020,1.117
5.9,0.33,0.5077,0.0907,0.0595,12.677,0.021,1.112
6.6,0.37,0.5495,0.0899,0.0606,13.423,0.021,1.103
7.2,0.41,0.5888,0.0887,0.0613,13.423,0.021,1.085
7.9,0.44,0.6254,0.0864,0.0614,13.423,0.021,1.059
8.5,0.48,0.6591,0.0831,0.0607,13.423,0.021,1.019
9.2,0.52,0.6893,0.0789,0.0593,12.677,0.021,0.965
9.9,0.56,0.7157,0.0743,0.0576,12.677,0.020,0.912
10.5,0.59,0.7383,0.0696,0.0558,11.931,0.019,0.854
11.2,0.63,0.7569,0.0649,0.0539,11.931,0.019,0.796
11.8,0.67,0.7717,0.0601,0.0519,11.185,0.018,0.734
12.5,0.70,0.7831,0.0551,0.0495,10.440,0.017,0.676
13.1,0.74,0.7916,0.0501,0.0469,10.440,0.016,0.614
13.8,0.78,0.7971,0.0450,0.0439,9.694,0.015,0.552
14.5,0.81,0.8009,0.0398,0.0405,8.948,0.014,0.489
15.2,0.85,0.8025,0.0345,0.0366,8.203,0.013,0.423
15.8,0.89,0.8004,0.0290,0.0321,6.711,0.011,0.356
16.5,0.93,0.7935,0.0233,0.0272,5.966,0.009,0.285
17.1,0.96,0.7742,0.0176,0.0219,4.474,0.008,0.218
17.7,1.00,0.7266,0.0118,0.0162,3.728,0.006,0.147
18.4,1.04,0.5973,0.0059,0.0103,2.237,0.004,0.071
19.1,1.07,0.0000,0.0000,0.0048,0.746,0.002,0.000
