# V, J, eta_p, CT, CP, P, Q, T
0.0,0.00,0.0000,0.1309,0.0687,177.477,0.188,9.857
1.5,0.04,0.0795,0.1311,0.0711,183.442,0.195,9.871
3.0,0.09,0.1539,0.1313,0.0736,190.153,0.202,9.884
4.4,0.13,0.2231,0.1315,0.0762,196.865,0.209,9.902
5.9,0.17,0.2875,0.1316,0.0790,203.576,0.216,9.915
7.4,0.22,0.3472,0.1318,0.0818,211.033,0.224,9.924
8.9,0.26,0.4030,0.1319,0.0847,218.490,0.232,9.933
10.3,0.30,0.4540,0.1320,0.0877,226.693,0.240,9.937
11.8,0.34,0.5009,0.1319,0.0908,234.150,0.249,9.933
13.3,0.39,0.5440,0.1318,0.0940,242.352,0.257,9.924
14.8,0.43,0.5836,0.1315,0.0971,250.555,0.266,9.897
16.3,0.47,0.6200,0.1309,0.1001,258.758,0.274,9.857
17.7,0.52,0.6534,0.1299,0.1028,265.469,0.282,9.777
19.2,0.56,0.6845,0.1276,0.1045,269.943,0.286,9.608
20.7,0.60,0.7134,0.1239,0.1048,270.689,0.287,9.332
22.2,0.65,0.7396,0.1192,0.1042,269.198,0.286,8.977
23.6,0.69,0.7637,0.1135,0.1025,264.723,0.281,8.549
25.1,0.73,0.7861,0.1069,0.0996,257.266,0.273,8.047
26.6,0.78,0.8070,0.0990,0.0952,246.081,0.261,7.451
28.1,0.82,0.8256,0.0909,0.0901,232.658,0.247,6.841
29.5,0.86,0.8420,0.0826,0.0846,218.490,0.232,6.219
31.0,0.91,0.8559,0.0741,0.0784,202.085,0.215,5.578
32.5,0.95,0.8679,0.0654,0.0715,184.934,0.196,4.929
34.0,0.99,0.8761,0.0566,0.0641,165.545,0.175,4.261
35.5,1.03,0.8811,0.0476,0.0559,144.666,0.153,3.585
37.0,1.08,0.8823,0.0385,0.0470,121.549,0.129,2.896
38.4,1.12,0.8737,0.0291,0.0373,96.195,0.102,2.189
39.9,1.16,0.8457,0.0195,0.0269,69.350,0.074,1.468
41.4,1.21,0.7502,0.0098,0.0158,41.013,0.043,0.738
42.9,1.25,-0.0079,0.0000,0.0045,11.931,0.012,0.000
