# V,    J,    eta_p,    CT,    CP,    P,    Q,    T
0.0,    0.00,    0.0000,    0.1300,    0.0569,    0.746,    0.008,    0.383
0.1,    0.03,    0.0596,    0.1283,    0.0573,    0.746,    0.008,    0.378
0.3,    0.05,    0.1169,    0.1264,    0.0576,    0.746,    0.008,    0.374
0.4,    0.08,    0.1718,    0.1244,    0.0578,    0.746,    0.008,    0.365
0.5,    0.11,    0.2243,    0.1221,    0.0580,    0.746,    0.008,    0.360
0.7,    0.13,    0.2742,    0.1196,    0.0581,    0.746,    0.008,    0.351
0.8,    0.16,    0.3215,    0.1169,    0.0581,    0.746,    0.008,    0.343
0.9,    0.19,    0.3663,    0.1139,    0.0580,    0.746,    0.008,    0.334
1.1,    0.21,    0.4082,    0.1108,    0.0578,    0.746,    0.008,    0.325
1.2,    0.24,    0.4475,    0.1074,    0.0575,    0.746,    0.008,    0.316
1.3,    0.27,    0.4839,    0.1038,    0.0571,    0.746,    0.008,    0.307
1.5,    0.29,    0.5175,    0.1000,    0.0566,    0.746,    0.008,    0.294
1.6,    0.32,    0.5483,    0.0959,    0.0559,    0.746,    0.008,    0.280
1.7,    0.35,    0.5762,    0.0915,    0.0550,    0.746,    0.008,    0.267
1.9,    0.37,    0.6014,    0.0869,    0.0538,    0.746,    0.008,    0.254
2.0,    0.40,    0.6237,    0.0819,    0.0525,    0.746,    0.007,    0.240
2.1,    0.43,    0.6432,    0.0769,    0.0509,    0.746,    0.007,    0.227
2.3,    0.45,    0.6602,    0.0717,    0.0492,    0.746,    0.007,    0.209
2.4,    0.48,    0.6752,    0.0664,    0.0471,    0.746,    0.007,    0.196
2.5,    0.51,    0.6879,    0.0610,    0.0449,    0.746,    0.006,    0.178
2.7,    0.53,    0.6984,    0.0555,    0.0423,    0.746,    0.006,    0.165
2.9,    0.56,    0.7063,    0.0498,    0.0394,    0.746,    0.006,    0.147
3.0,    0.59,    0.7112,    0.0439,    0.0362,    0.746,    0.005,    0.129
3.1,    0.61,    0.7132,    0.0380,    0.0326,    0.746,    0.005,    0.111
3.3,    0.64,    0.7084,    0.0319,    0.0288,    0.746,    0.004,    0.093
3.4,    0.67,    0.6927,    0.0257,    0.0247,    0.000,    0.004,    0.076
3.5,    0.69,    0.6592,    0.0195,    0.0205,    0.000,    0.003,    0.058
3.7,    0.72,    0.5935,    0.0132,    0.0160,    0.000,    0.002,    0.040
3.8,    0.75,    0.4486,    0.0067,    0.0112,    0.000,    0.002,    0.018
3.9,    0.77,    0.0036,    0.0000,    0.0066,    0.000,    0.001,    0.000
