# V,    J,    eta_p,    CT,    CP,    P,    Q,    T
0.0,    0.00,    0.0000,    0.1323,    0.0627,    202.085,    0.322,    13.994
0.8,    0.03,    0.0560,    0.1306,    0.0620,    199.848,    0.318,    13.816
1.6,    0.05,    0.1114,    0.1287,    0.0614,    197.610,    0.315,    13.612
2.4,    0.08,    0.1660,    0.1265,    0.0608,    196.119,    0.312,    13.380
3.2,    0.11,    0.2193,    0.1241,    0.0602,    193.882,    0.309,    13.131
4.1,    0.13,    0.2711,    0.1216,    0.0596,    192.391,    0.306,    12.860
4.9,    0.16,    0.3212,    0.1188,    0.0590,    190.153,    0.303,    12.562
5.7,    0.19,    0.3694,    0.1157,    0.0583,    187.916,    0.299,    12.242
6.5,    0.21,    0.4155,    0.1124,    0.0576,    185.679,    0.295,    11.895
7.3,    0.24,    0.4593,    0.1089,    0.0567,    182.696,    0.291,    11.525
8.1,    0.27,    0.5006,    0.1052,    0.0559,    180.459,    0.287,    11.125
8.9,    0.29,    0.5393,    0.1012,    0.0549,    176.731,    0.282,    10.707
9.7,    0.32,    0.5754,    0.0970,    0.0538,    173.002,    0.276,    10.258
10.6,    0.35,    0.6088,    0.0925,    0.0525,    169.274,    0.269,    9.782
11.4,    0.37,    0.6392,    0.0877,    0.0511,    164.800,    0.262,    9.279
12.2,    0.40,    0.6667,    0.0827,    0.0495,    159.580,    0.254,    8.750
13.0,    0.43,    0.6917,    0.0776,    0.0477,    153.614,    0.245,    8.207
13.8,    0.45,    0.7145,    0.0724,    0.0458,    147.649,    0.235,    7.655
14.6,    0.48,    0.7351,    0.0670,    0.0436,    140.937,    0.224,    7.086
15.4,    0.51,    0.7525,    0.0615,    0.0413,    132.735,    0.212,    6.508
16.2,    0.53,    0.7665,    0.0559,    0.0388,    125.278,    0.199,    5.912
17.0,    0.56,    0.7777,    0.0501,    0.0360,    116.329,    0.185,    5.302
17.8,    0.58,    0.7857,    0.0443,    0.0330,    106.635,    0.169,    4.684
18.6,    0.61,    0.7896,    0.0383,    0.0296,    95.450,    0.152,    4.052
19.4,    0.64,    0.7853,    0.0322,    0.0261,    84.264,    0.134,    3.403
20.3,    0.66,    0.7694,    0.0260,    0.0224,    72.333,    0.115,    2.745
21.1,    0.69,    0.7353,    0.0196,    0.0184,    59.656,    0.095,    2.073
21.9,    0.72,    0.6667,    0.0132,    0.0142,    45.488,    0.073,    1.392
22.7,    0.74,    0.5068,    0.0066,    0.0097,    31.319,    0.050,    0.698
23.5,    0.77,    -0.0032,    0.0000,    0.0054,    17.897,    0.028,    -0.004
