# V,    J,    eta_p,    CT,    CP,    P,    Q,    T
0.0,    0.00,    0.0000,    0.1301,    0.0550,    52.199,    0.125,    6.116
0.5,    0.03,    0.0616,    0.1284,    0.0555,    52.945,    0.127,    6.036
1.1,    0.05,    0.1205,    0.1266,    0.0559,    53.690,    0.127,    5.952
1.6,    0.08,    0.1766,    0.1245,    0.0563,    53.690,    0.128,    5.854
2.1,    0.11,    0.2301,    0.1222,    0.0565,    53.690,    0.129,    5.747
2.7,    0.13,    0.2809,    0.1197,    0.0567,    54.436,    0.129,    5.627
3.3,    0.16,    0.3291,    0.1170,    0.0568,    54.436,    0.129,    5.502
3.8,    0.19,    0.3747,    0.1141,    0.0567,    54.436,    0.129,    5.365
4.3,    0.21,    0.4176,    0.1110,    0.0566,    53.690,    0.129,    5.218
4.9,    0.24,    0.4579,    0.1076,    0.0563,    53.690,    0.128,    5.058
5.4,    0.27,    0.4956,    0.1040,    0.0558,    53.690,    0.127,    4.889
5.9,    0.29,    0.5307,    0.1002,    0.0552,    52.945,    0.126,    4.706
6.5,    0.32,    0.5632,    0.0961,    0.0545,    52.199,    0.124,    4.515
7.0,    0.35,    0.5933,    0.0917,    0.0535,    50.708,    0.122,    4.310
7.6,    0.37,    0.6206,    0.0871,    0.0522,    49.962,    0.119,    4.092
8.1,    0.40,    0.6453,    0.0821,    0.0508,    48.470,    0.116,    3.861
8.6,    0.43,    0.6676,    0.0771,    0.0491,    46.979,    0.112,    3.625
9.2,    0.45,    0.6875,    0.0719,    0.0473,    45.488,    0.108,    3.381
9.7,    0.48,    0.7052,    0.0666,    0.0452,    43.251,    0.103,    3.132
10.3,    0.51,    0.7201,    0.0612,    0.0429,    41.013,    0.098,    2.874
10.8,    0.53,    0.7318,    0.0556,    0.0404,    38.776,    0.092,    2.616
11.4,    0.56,    0.7410,    0.0499,    0.0376,    35.794,    0.086,    2.344
11.9,    0.59,    0.7469,    0.0441,    0.0345,    32.811,    0.079,    2.073
12.4,    0.61,    0.7490,    0.0381,    0.0311,    29.828,    0.071,    1.793
13.0,    0.64,    0.7438,    0.0320,    0.0274,    26.099,    0.063,    1.503
13.5,    0.67,    0.7270,    0.0258,    0.0236,    22.371,    0.054,    1.210
14.0,    0.69,    0.6919,    0.0195,    0.0195,    18.642,    0.044,    0.916
14.6,    0.72,    0.6216,    0.0131,    0.0151,    14.168,    0.034,    0.614
15.2,    0.74,    0.4645,    0.0066,    0.0106,    10.440,    0.024,    0.311
15.7,    0.77,    -0.0011,    0.0000,    0.0062,    5.966,    0.014,    0.000
