# V, J, eta_p, CT, CP, P, Q, T
0.0,0.00,0.0000,0.0951,0.0396,4247.506,2.386,109.573
1.7,0.02,0.0446,0.0939,0.0388,4163.988,2.339,108.176
3.4,0.04,0.0897,0.0925,0.0380,4083.452,2.294,106.575
5.1,0.06,0.1341,0.0910,0.0375,4029.016,2.263,104.769
6.9,0.07,0.1774,0.0892,0.0371,3982.037,2.237,102.741
8.6,0.09,0.2191,0.0872,0.0367,3938.041,2.212,100.427
10.3,0.11,0.2595,0.0850,0.0362,3889.571,2.185,97.879
12.0,0.13,0.2983,0.0826,0.0358,3838.117,2.156,95.174
13.8,0.15,0.3358,0.0802,0.0352,3780.698,2.124,92.318
15.5,0.17,0.3717,0.0775,0.0346,3715.077,2.087,89.280
17.2,0.18,0.4061,0.0747,0.0339,3642.744,2.046,86.078
18.9,0.20,0.4388,0.0718,0.0332,3562.954,2.002,82.706
20.6,0.22,0.4698,0.0687,0.0324,3474.216,1.951,79.134
22.4,0.24,0.4983,0.0655,0.0315,3382.495,1.900,75.446
24.1,0.26,0.5241,0.0623,0.0307,3293.011,1.850,71.732
25.8,0.28,0.5474,0.0591,0.0299,3205.764,1.801,68.067
27.5,0.30,0.5686,0.0559,0.0290,3112.551,1.748,64.357
29.2,0.31,0.5875,0.0526,0.0281,3011.136,1.691,60.545
30.9,0.33,0.6035,0.0491,0.0270,2898.535,1.628,56.546
32.6,0.35,0.6164,0.0454,0.0258,2767.292,1.555,52.240
34.4,0.37,0.6252,0.0414,0.0244,2624.118,1.474,47.725
36.1,0.39,0.6283,0.0373,0.0230,2465.284,1.385,42.916
37.8,0.41,0.6254,0.0330,0.0214,2298.993,1.291,38.028
39.5,0.42,0.6119,0.0285,0.0198,2123.753,1.193,32.881
41.3,0.44,0.5874,0.0240,0.0181,1941.802,1.091,27.650
43.0,0.46,0.5477,0.0194,0.0163,1750.158,0.983,22.303
44.7,0.48,0.4899,0.0148,0.0145,1553.293,0.872,17.028
46.4,0.50,0.3891,0.0097,0.0125,1337.786,0.751,11.214
48.1,0.52,0.2435,0.0050,0.0106,1134.955,0.638,5.747
49.8,0.53,-0.0042,-0.0001,0.0089,953.750,0.536,-0.080
