# V, J, eta_p, CT, CP, P, Q, T
0.0,0.00,0.0000,0.1041,0.2427,11666.474,4.456,54.055
3.5,0.04,0.0170,0.1044,0.2329,11197.429,4.277,54.184
7.0,0.08,0.0352,0.1047,0.2258,10857.390,4.147,54.366
10.6,0.11,0.0546,0.1051,0.2191,10531.519,4.023,54.544
14.1,0.15,0.0708,0.1064,0.2283,10974.465,4.192,55.251
17.6,0.19,0.0883,0.1074,0.2310,11104.217,4.241,55.763
21.1,0.23,0.1071,0.1081,0.2301,11061.712,4.225,56.128
24.6,0.27,0.1276,0.1084,0.2259,10859.627,4.148,56.292
28.1,0.30,0.1416,0.1100,0.2360,11345.824,4.334,57.097
31.7,0.34,0.1664,0.1095,0.2249,10812.648,4.130,56.835
35.2,0.38,0.1857,0.1098,0.2246,10799.226,4.125,57.026
38.7,0.42,0.2060,0.1099,0.2228,10712.724,4.092,57.040
42.2,0.46,0.2377,0.1082,0.2075,9976.719,3.811,56.194
45.7,0.49,0.2651,0.1066,0.1986,9546.450,3.646,55.340
49.2,0.53,0.3071,0.1034,0.1790,8607.614,3.288,53.681
52.8,0.57,0.3489,0.0999,0.1631,7841.034,2.995,51.862
56.3,0.61,0.4026,0.0956,0.1443,6937.992,2.650,49.638
59.8,0.65,0.4453,0.0918,0.1331,6398.105,2.444,47.649
63.3,0.68,0.5160,0.0864,0.1144,5501.028,2.101,44.843
66.8,0.72,0.5433,0.0823,0.1093,5253.456,2.007,42.707
70.4,0.76,0.5726,0.0774,0.1027,4936.533,1.886,40.185
73.9,0.80,0.5984,0.0721,0.0961,4621.102,1.765,37.436
77.4,0.84,0.6657,0.0648,0.0813,3910.450,1.494,33.642
80.9,0.87,0.7001,0.0568,0.0709,3409.340,1.302,29.505
84.4,0.91,0.6917,0.0486,0.0640,3078.995,1.176,25.235
87.9,0.95,0.6623,0.0409,0.0587,2821.728,1.078,21.254
91.5,0.99,0.6004,0.0302,0.0496,2385.494,0.911,15.662
95.0,1.03,0.5050,0.0204,0.0414,1989.527,0.760,10.578
98.5,1.06,0.3295,0.0102,0.0330,1583.867,0.605,5.302
102.0,1.10,0.0056,0.0001,0.0245,1175.969,0.449,0.067
