# V, J, eta_p, CT, CP, P, Q, T
0.0,0.00,0.0000,0.1027,0.2495,8175.108,3.548,41.279
3.1,0.04,0.0163,0.1029,0.2411,7899.199,3.429,41.382
6.2,0.08,0.0334,0.1033,0.2362,7739.619,3.359,41.546
9.3,0.11,0.0514,0.1037,0.2307,7559.905,3.281,41.689
12.4,0.15,0.0713,0.1038,0.2225,7288.471,3.163,41.747
15.6,0.19,0.0920,0.1040,0.2157,7066.998,3.067,41.822
18.6,0.23,0.1149,0.1040,0.2073,6792.580,2.949,41.827
21.8,0.27,0.1381,0.1041,0.2014,6597.952,2.864,41.862
24.9,0.31,0.1642,0.1040,0.1934,6335.466,2.750,41.809
28.0,0.34,0.1930,0.1037,0.1845,6045.389,2.624,41.684
31.1,0.38,0.2242,0.1033,0.1758,5759.786,2.500,41.520
34.2,0.42,0.2590,0.1027,0.1664,5450.320,2.366,41.271
37.3,0.46,0.2968,0.1018,0.1570,5143.838,2.233,40.919
40.4,0.50,0.3400,0.1003,0.1463,4793.359,2.081,40.314
43.5,0.53,0.3827,0.0986,0.1376,4509.247,1.957,39.634
46.6,0.57,0.4312,0.0965,0.1280,4195.307,1.821,38.775
49.8,0.61,0.4849,0.0939,0.1183,3874.657,1.682,37.757
52.9,0.65,0.5412,0.0910,0.1091,3575.631,1.552,36.600
56.0,0.69,0.5916,0.0879,0.1020,3342.227,1.451,35.319
59.1,0.73,0.6339,0.0833,0.0953,3122.991,1.356,33.508
62.2,0.76,0.6733,0.0776,0.0880,2882.130,1.251,31.200
65.3,0.80,0.7296,0.0711,0.0781,2558.496,1.111,28.589
68.4,0.84,0.7705,0.0627,0.0683,2237.845,0.971,25.199
71.5,0.88,0.7810,0.0538,0.0605,1982.070,0.860,21.645
74.7,0.92,0.7763,0.0452,0.0534,1748.666,0.759,18.184
77.7,0.95,0.7478,0.0357,0.0455,1492.145,0.648,14.350
80.9,0.99,0.6889,0.0270,0.0389,1273.655,0.553,10.854
84.0,1.03,0.5925,0.0184,0.0321,1050.691,0.456,7.415
87.1,1.07,0.3939,0.0089,0.0242,792.679,0.344,3.585
90.2,1.11,0.1953,-0.0006,0.0163,534.667,0.232,-0.245
