# V, J, eta_p, CT, CP, P, Q, T
0.0,0.00,0.0000,0.0896,0.0346,14.914,0.023,1.873
0.5,0.02,0.0608,0.0882,0.0348,14.914,0.024,1.842
1.0,0.05,0.1190,0.0866,0.0349,14.914,0.024,1.810
1.5,0.07,0.1746,0.0847,0.0349,14.914,0.024,1.770
2.0,0.10,0.2274,0.0827,0.0349,14.914,0.024,1.730
2.5,0.12,0.2774,0.0805,0.0348,14.914,0.024,1.681
2.9,0.14,0.3246,0.0781,0.0346,14.914,0.023,1.632
3.4,0.17,0.3687,0.0756,0.0344,14.914,0.023,1.579
3.9,0.19,0.4097,0.0730,0.0342,14.168,0.023,1.526
4.4,0.22,0.4475,0.0703,0.0339,14.168,0.023,1.468
4.9,0.24,0.4821,0.0676,0.0336,14.168,0.023,1.410
5.4,0.26,0.5135,0.0647,0.0333,14.168,0.022,1.352
5.9,0.29,0.5417,0.0618,0.0328,14.168,0.022,1.290
6.3,0.31,0.5669,0.0588,0.0323,13.423,0.022,1.228
6.8,0.34,0.5892,0.0557,0.0318,13.423,0.021,1.165
7.3,0.36,0.6086,0.0526,0.0311,13.423,0.021,1.099
7.8,0.38,0.6253,0.0494,0.0303,12.677,0.020,1.032
8.3,0.41,0.6393,0.0461,0.0294,12.677,0.020,0.961
8.8,0.43,0.6516,0.0427,0.0283,11.931,0.019,0.894
9.3,0.46,0.6616,0.0392,0.0270,11.185,0.018,0.818
9.7,0.48,0.6695,0.0357,0.0255,11.185,0.017,0.743
10.2,0.50,0.6743,0.0320,0.0239,10.440,0.016,0.667
10.7,0.53,0.6758,0.0282,0.0221,9.694,0.015,0.592
11.2,0.55,0.6741,0.0244,0.0200,8.203,0.014,0.512
11.7,0.58,0.6649,0.0205,0.0178,7.457,0.012,0.427
12.2,0.60,0.6439,0.0165,0.0154,6.711,0.010,0.347
12.7,0.62,0.6044,0.0125,0.0129,5.220,0.009,0.262
13.1,0.65,0.5312,0.0084,0.0102,4.474,0.007,0.173
13.6,0.67,0.3773,0.0042,0.0075,2.983,0.005,0.089
14.1,0.70,-0.0029,0.0000,0.0050,2.237,0.003,0.000
