# V,    J,    eta_p,    CT,    CP,    P,    Q,    T
0.0,    0.00,    0.0000,    0.0911,    0.0323,    2.237,    0.012,    0.756
0.2,    0.02,    0.0573,    0.0894,    0.0324,    2.237,    0.012,    0.743
0.4,    0.04,    0.1121,    0.0877,    0.0325,    2.237,    0.012,    0.730
0.6,    0.06,    0.1642,    0.0858,    0.0326,    2.237,    0.012,    0.712
0.8,    0.08,    0.2136,    0.0839,    0.0326,    2.237,    0.012,    0.698
1.0,    0.10,    0.2603,    0.0818,    0.0326,    2.237,    0.012,    0.681
1.2,    0.12,    0.3043,    0.0796,    0.0326,    2.237,    0.012,    0.663
1.3,    0.15,    0.3455,    0.0773,    0.0325,    2.237,    0.012,    0.641
1.6,    0.17,    0.3839,    0.0749,    0.0324,    2.237,    0.012,    0.623
1.7,    0.19,    0.4196,    0.0723,    0.0322,    2.237,    0.012,    0.601
1.9,    0.21,    0.4524,    0.0696,    0.0319,    2.237,    0.012,    0.578
2.1,    0.23,    0.4825,    0.0668,    0.0316,    2.237,    0.012,    0.556
2.3,    0.25,    0.5098,    0.0639,    0.0312,    2.237,    0.012,    0.529
2.5,    0.27,    0.5344,    0.0608,    0.0307,    2.237,    0.011,    0.503
2.7,    0.29,    0.5562,    0.0576,    0.0301,    2.237,    0.011,    0.476
2.9,    0.31,    0.5757,    0.0543,    0.0294,    2.237,    0.011,    0.449
3.1,    0.33,    0.5930,    0.0510,    0.0286,    2.237,    0.011,    0.423
3.3,    0.35,    0.6080,    0.0476,    0.0276,    2.237,    0.010,    0.396
3.5,    0.37,    0.6209,    0.0440,    0.0265,    2.237,    0.010,    0.365
3.7,    0.39,    0.6312,    0.0404,    0.0253,    2.237,    0.009,    0.334
3.8,    0.42,    0.6389,    0.0367,    0.0239,    1.491,    0.009,    0.307
4.1,    0.44,    0.6438,    0.0330,    0.0223,    1.491,    0.008,    0.271
4.2,    0.46,    0.6460,    0.0291,    0.0206,    1.491,    0.008,    0.240
4.4,    0.48,    0.6426,    0.0251,    0.0187,    1.491,    0.007,    0.209
4.6,    0.50,    0.6310,    0.0211,    0.0167,    1.491,    0.006,    0.173
4.8,    0.52,    0.6075,    0.0171,    0.0146,    1.491,    0.005,    0.142
5.0,    0.54,    0.5653,    0.0129,    0.0123,    0.746,    0.005,    0.107
5.2,    0.56,    0.4881,    0.0087,    0.0100,    0.746,    0.004,    0.071
5.4,    0.58,    0.3356,    0.0044,    0.0076,    0.746,    0.003,    0.036
5.6,    0.60,    0.0003,    0.0000,    0.0053,    0.746,    0.002,    0.000
