# V,    J,    eta_p,    CT,    CP,    P,    Q,    T
0.0,    0.00,    0.0000,    0.0910,    0.0322,    0.000,    0.003,    0.187
0.1,    0.02,    0.0574,    0.0893,    0.0323,    0.000,    0.003,    0.187
0.2,    0.04,    0.1122,    0.0876,    0.0324,    0.000,    0.003,    0.182
0.3,    0.06,    0.1644,    0.0858,    0.0325,    0.000,    0.003,    0.178
0.4,    0.08,    0.2139,    0.0838,    0.0326,    0.000,    0.003,    0.173
0.5,    0.10,    0.2606,    0.0817,    0.0326,    0.000,    0.003,    0.169
0.6,    0.12,    0.3046,    0.0795,    0.0326,    0.000,    0.003,    0.165
0.7,    0.15,    0.3459,    0.0772,    0.0325,    0.000,    0.003,    0.160
0.8,    0.17,    0.3843,    0.0748,    0.0324,    0.000,    0.003,    0.156
0.8,    0.19,    0.4199,    0.0722,    0.0322,    0.000,    0.003,    0.151
1.0,    0.21,    0.4528,    0.0695,    0.0319,    0.000,    0.003,    0.142
1.1,    0.23,    0.4829,    0.0667,    0.0316,    0.000,    0.003,    0.138
1.2,    0.25,    0.5102,    0.0638,    0.0312,    0.000,    0.003,    0.133
1.3,    0.27,    0.5347,    0.0607,    0.0307,    0.000,    0.003,    0.125
1.3,    0.29,    0.5565,    0.0575,    0.0301,    0.000,    0.003,    0.120
1.4,    0.31,    0.5760,    0.0542,    0.0293,    0.000,    0.003,    0.111
1.6,    0.33,    0.5933,    0.0509,    0.0285,    0.000,    0.003,    0.107
1.7,    0.35,    0.6083,    0.0474,    0.0276,    0.000,    0.002,    0.098
1.7,    0.37,    0.6211,    0.0439,    0.0264,    0.000,    0.002,    0.089
1.8,    0.39,    0.6313,    0.0403,    0.0252,    0.000,    0.002,    0.085
1.9,    0.42,    0.6390,    0.0366,    0.0238,    0.000,    0.002,    0.076
2.0,    0.44,    0.6439,    0.0328,    0.0222,    0.000,    0.002,    0.067
2.1,    0.46,    0.6459,    0.0289,    0.0205,    0.000,    0.002,    0.062
2.2,    0.48,    0.6423,    0.0250,    0.0186,    0.000,    0.002,    0.053
2.3,    0.50,    0.6304,    0.0210,    0.0166,    0.000,    0.002,    0.044
2.4,    0.52,    0.6065,    0.0169,    0.0145,    0.000,    0.001,    0.036
2.5,    0.54,    0.5641,    0.0128,    0.0123,    0.000,    0.001,    0.027
2.6,    0.56,    0.4866,    0.0086,    0.0099,    0.000,    0.001,    0.018
2.7,    0.58,    0.3341,    0.0043,    0.0076,    0.000,    0.001,    0.009
2.8,    0.60,    -0.0002,    0.0000,    0.0053,    0.000,    0.000,    0.000
