# V,    J,    eta_p,    CT,    CP,    P,    Q,    T
0.0,    0.00,    0.0000,    0.0910,    0.0322,    8.203,    0.027,    1.699
0.3,    0.02,    0.0573,    0.0893,    0.0324,    8.203,    0.027,    1.668
0.6,    0.04,    0.1120,    0.0876,    0.0325,    8.203,    0.027,    1.637
0.8,    0.06,    0.1641,    0.0858,    0.0325,    8.203,    0.027,    1.601
1.2,    0.08,    0.2135,    0.0838,    0.0326,    8.203,    0.027,    1.566
1.4,    0.10,    0.2602,    0.0817,    0.0326,    8.203,    0.027,    1.526
1.7,    0.12,    0.3042,    0.0796,    0.0326,    8.203,    0.027,    1.486
2.0,    0.15,    0.3453,    0.0773,    0.0325,    8.203,    0.027,    1.441
2.3,    0.17,    0.3837,    0.0748,    0.0324,    8.203,    0.027,    1.397
2.6,    0.19,    0.4194,    0.0723,    0.0322,    8.203,    0.027,    1.348
2.9,    0.21,    0.4522,    0.0696,    0.0320,    8.203,    0.027,    1.299
3.2,    0.23,    0.4823,    0.0668,    0.0316,    8.203,    0.026,    1.246
3.5,    0.25,    0.5096,    0.0639,    0.0312,    8.203,    0.026,    1.192
3.8,    0.27,    0.5342,    0.0608,    0.0307,    8.203,    0.026,    1.134
4.1,    0.29,    0.5561,    0.0577,    0.0301,    8.203,    0.025,    1.076
4.3,    0.31,    0.5756,    0.0544,    0.0294,    7.457,    0.024,    1.014
4.6,    0.33,    0.5929,    0.0511,    0.0286,    7.457,    0.024,    0.952
4.9,    0.35,    0.6080,    0.0477,    0.0277,    7.457,    0.023,    0.890
5.2,    0.37,    0.6209,    0.0441,    0.0266,    6.711,    0.022,    0.823
5.5,    0.39,    0.6312,    0.0405,    0.0253,    6.711,    0.021,    0.756
5.8,    0.42,    0.6390,    0.0368,    0.0239,    5.966,    0.020,    0.689
6.1,    0.44,    0.6439,    0.0330,    0.0224,    5.966,    0.019,    0.618
6.4,    0.46,    0.6461,    0.0292,    0.0206,    5.220,    0.017,    0.543
6.7,    0.48,    0.6428,    0.0252,    0.0187,    5.220,    0.015,    0.472
7.0,    0.50,    0.6311,    0.0212,    0.0167,    4.474,    0.014,    0.396
7.2,    0.52,    0.6073,    0.0170,    0.0146,    3.728,    0.012,    0.320
7.6,    0.54,    0.5646,    0.0129,    0.0123,    2.983,    0.010,    0.240
7.8,    0.56,    0.4865,    0.0086,    0.0100,    2.237,    0.008,    0.160
8.1,    0.58,    0.3334,    0.0043,    0.0076,    2.237,    0.006,    0.080
8.4,    0.60,    0.0001,    0.0000,    0.0053,    1.491,    0.004,    0.000
