# V,    J,    eta_p,    CT,    CP,    P,    Q,    T
0.0,    0.00,    0.0000,    0.0997,    0.0409,    9.694,    0.096,    2.749
0.2,    0.03,    0.0637,    0.0991,    0.0414,    10.440,    0.097,    2.731
0.5,    0.05,    0.1249,    0.0983,    0.0419,    10.440,    0.098,    2.709
0.7,    0.08,    0.1835,    0.0972,    0.0423,    10.440,    0.099,    2.678
0.9,    0.11,    0.2395,    0.0958,    0.0427,    10.440,    0.100,    2.642
1.2,    0.13,    0.2927,    0.0942,    0.0429,    10.440,    0.100,    2.598
1.4,    0.16,    0.3430,    0.0923,    0.0430,    10.440,    0.101,    2.544
1.7,    0.19,    0.3905,    0.0902,    0.0431,    10.440,    0.101,    2.487
1.9,    0.21,    0.4349,    0.0879,    0.0431,    10.440,    0.101,    2.420
2.1,    0.24,    0.4764,    0.0853,    0.0429,    10.440,    0.100,    2.349
2.4,    0.27,    0.5146,    0.0825,    0.0427,    10.440,    0.100,    2.273
2.6,    0.29,    0.5496,    0.0795,    0.0424,    10.440,    0.099,    2.193
2.9,    0.32,    0.5812,    0.0763,    0.0420,    10.440,    0.098,    2.104
3.1,    0.35,    0.6095,    0.0729,    0.0414,    10.440,    0.097,    2.011
3.3,    0.37,    0.6345,    0.0692,    0.0407,    9.694,    0.095,    1.908
3.5,    0.40,    0.6562,    0.0652,    0.0397,    9.694,    0.093,    1.797
3.8,    0.43,    0.6747,    0.0612,    0.0387,    9.694,    0.091,    1.686
4.0,    0.45,    0.6901,    0.0571,    0.0374,    8.948,    0.088,    1.575
4.2,    0.48,    0.7026,    0.0528,    0.0361,    8.948,    0.084,    1.455
4.5,    0.51,    0.7129,    0.0485,    0.0344,    8.203,    0.081,    1.339
4.7,    0.53,    0.7210,    0.0441,    0.0326,    8.203,    0.076,    1.214
5.0,    0.56,    0.7270,    0.0396,    0.0304,    7.457,    0.071,    1.090
5.2,    0.59,    0.7299,    0.0349,    0.0280,    6.711,    0.066,    0.961
5.5,    0.61,    0.7296,    0.0302,    0.0253,    5.966,    0.059,    0.832
5.7,    0.64,    0.7250,    0.0253,    0.0223,    5.220,    0.052,    0.698
5.9,    0.67,    0.7101,    0.0204,    0.0192,    4.474,    0.045,    0.560
6.2,    0.69,    0.6782,    0.0154,    0.0157,    3.728,    0.037,    0.423
6.4,    0.72,    0.6139,    0.0103,    0.0121,    2.983,    0.028,    0.285
6.6,    0.75,    0.4622,    0.0052,    0.0083,    2.237,    0.020,    0.142
6.9,    0.77,    -0.0029,    0.0000,    0.0053,    1.491,    0.012,    0.000
