# V,    J,    eta_p,    CT,    CP,    P,    Q,    T
0.0,    0.00,    0.0000,    0.1062,    0.0494,    377.324,    0.515,    21.071
1.0,    0.03,    0.0560,    0.1052,    0.0485,    370.613,    0.506,    20.853
2.0,    0.05,    0.1125,    0.1038,    0.0476,    363.902,    0.497,    20.582
3.0,    0.08,    0.1690,    0.1022,    0.0469,    357.936,    0.488,    20.275
4.0,    0.10,    0.2245,    0.1005,    0.0462,    353.462,    0.482,    19.928
5.0,    0.13,    0.2785,    0.0985,    0.0457,    348.988,    0.476,    19.537
5.9,    0.15,    0.3307,    0.0964,    0.0451,    344.513,    0.470,    19.110
7.0,    0.18,    0.3809,    0.0940,    0.0446,    340.785,    0.465,    18.647
8.0,    0.21,    0.4289,    0.0915,    0.0440,    336.311,    0.459,    18.135
8.9,    0.23,    0.4746,    0.0887,    0.0434,    331.836,    0.453,    17.584
9.9,    0.26,    0.5175,    0.0857,    0.0427,    326.617,    0.445,    16.988
11.0,    0.28,    0.5575,    0.0824,    0.0420,    320.651,    0.438,    16.347
11.9,    0.31,    0.5943,    0.0790,    0.0412,    314.685,    0.429,    15.662
12.9,    0.34,    0.6280,    0.0753,    0.0402,    307.228,    0.419,    14.928
13.9,    0.36,    0.6583,    0.0713,    0.0392,    299.026,    0.408,    14.145
14.9,    0.39,    0.6853,    0.0673,    0.0380,    290.823,    0.396,    13.345
15.9,    0.41,    0.7095,    0.0631,    0.0368,    281.129,    0.383,    12.522
16.9,    0.44,    0.7314,    0.0589,    0.0353,    269.943,    0.368,    11.672
17.9,    0.46,    0.7510,    0.0545,    0.0337,    258.012,    0.351,    10.809
18.9,    0.49,    0.7682,    0.0500,    0.0319,    243.844,    0.333,    9.920
19.9,    0.52,    0.7812,    0.0455,    0.0300,    229.676,    0.313,    9.012
20.9,    0.54,    0.7910,    0.0408,    0.0280,    213.270,    0.291,    8.087
21.9,    0.57,    0.7975,    0.0360,    0.0257,    196.119,    0.267,    7.148
22.9,    0.59,    0.8005,    0.0312,    0.0231,    176.731,    0.241,    6.179
23.9,    0.62,    0.7963,    0.0262,    0.0204,    155.851,    0.213,    5.196
24.9,    0.65,    0.7805,    0.0211,    0.0175,    133.480,    0.182,    4.195
25.8,    0.67,    0.7474,    0.0160,    0.0144,    109.618,    0.150,    3.172
26.9,    0.70,    0.6818,    0.0107,    0.0110,    83.518,    0.114,    2.131
27.9,    0.72,    0.5245,    0.0054,    0.0074,    56.673,    0.078,    1.072
28.8,    0.75,    -0.0026,    0.0000,    0.0040,    30.574,    0.041,    -0.004
