# V,    J,    eta_p,    CT,    CP,    P,    Q,    T
0.0,    0.00,    0.0000,    0.1038,    0.0419,    7.457,    0.036,    1.681
0.3,    0.03,    0.0627,    0.1027,    0.0423,    7.457,    0.036,    1.664
0.6,    0.05,    0.1229,    0.1013,    0.0426,    7.457,    0.036,    1.641
0.8,    0.08,    0.1804,    0.0998,    0.0429,    7.457,    0.036,    1.615
1.1,    0.10,    0.2351,    0.0982,    0.0431,    7.457,    0.037,    1.588
1.4,    0.13,    0.2871,    0.0963,    0.0433,    7.457,    0.037,    1.557
1.7,    0.16,    0.3362,    0.0942,    0.0434,    7.457,    0.037,    1.526
2.0,    0.18,    0.3825,    0.0919,    0.0435,    7.457,    0.037,    1.490
2.3,    0.21,    0.4258,    0.0895,    0.0434,    7.457,    0.037,    1.450
2.5,    0.23,    0.4660,    0.0868,    0.0433,    7.457,    0.037,    1.406
2.9,    0.26,    0.5031,    0.0839,    0.0431,    7.457,    0.037,    1.357
3.1,    0.28,    0.5371,    0.0808,    0.0428,    7.457,    0.036,    1.308
3.4,    0.31,    0.5680,    0.0775,    0.0423,    7.457,    0.036,    1.254
3.7,    0.34,    0.5957,    0.0738,    0.0416,    7.457,    0.035,    1.197
4.0,    0.36,    0.6202,    0.0700,    0.0408,    7.457,    0.035,    1.134
4.2,    0.39,    0.6417,    0.0660,    0.0399,    7.457,    0.034,    1.068
4.6,    0.41,    0.6601,    0.0619,    0.0388,    6.711,    0.033,    1.001
4.8,    0.44,    0.6755,    0.0578,    0.0376,    6.711,    0.032,    0.934
5.1,    0.47,    0.6886,    0.0535,    0.0361,    6.711,    0.031,    0.867
5.4,    0.49,    0.6994,    0.0492,    0.0345,    5.966,    0.029,    0.796
5.7,    0.52,    0.7083,    0.0447,    0.0326,    5.966,    0.028,    0.725
6.0,    0.54,    0.7144,    0.0401,    0.0305,    5.220,    0.026,    0.649
6.3,    0.57,    0.7174,    0.0354,    0.0281,    5.220,    0.024,    0.574
6.5,    0.59,    0.7180,    0.0306,    0.0254,    4.474,    0.022,    0.494
6.8,    0.62,    0.7127,    0.0257,    0.0224,    3.728,    0.019,    0.418
7.1,    0.65,    0.6969,    0.0208,    0.0192,    3.728,    0.016,    0.338
7.4,    0.67,    0.6634,    0.0157,    0.0159,    2.983,    0.014,    0.254
7.7,    0.70,    0.5980,    0.0105,    0.0123,    2.237,    0.010,    0.169
8.0,    0.72,    0.4496,    0.0053,    0.0085,    1.491,    0.007,    0.085
8.2,    0.75,    0.0016,    0.0000,    0.0049,    0.746,    0.004,    0.000
