# V, J, eta_p, CT, CP, P, Q, T
0.0,0.00,0.0000,0.1185,0.1532,2912.704,3.477,46.226
1.6,0.03,0.0262,0.1185,0.1466,2787.426,3.327,46.208
3.2,0.06,0.0548,0.1184,0.1398,2657.674,3.172,46.159
4.7,0.10,0.0864,0.1181,0.1327,2523.448,3.012,46.066
6.3,0.13,0.1216,0.1178,0.1254,2385.494,2.847,45.928
7.9,0.16,0.1609,0.1172,0.1179,2243.065,2.677,45.719
9.5,0.19,0.2050,0.1165,0.1103,2098.399,2.505,45.434
11.0,0.23,0.2551,0.1155,0.1026,1951.497,2.329,45.047
12.6,0.26,0.3114,0.1141,0.0949,1804.594,2.154,44.509
14.2,0.29,0.3739,0.1121,0.0873,1660.674,1.982,43.708
15.8,0.32,0.4415,0.1092,0.0801,1522.719,1.818,42.596
17.3,0.36,0.5098,0.1058,0.0739,1404.899,1.677,41.244
19.0,0.39,0.5725,0.1018,0.0691,1313.177,1.567,39.687
20.5,0.42,0.6283,0.0973,0.0652,1239.353,1.480,37.957
22.1,0.45,0.6764,0.0925,0.0620,1178.206,1.407,36.071
23.7,0.49,0.7169,0.0873,0.0591,1123.770,1.341,34.029
25.3,0.52,0.7493,0.0817,0.0564,1073.062,1.281,31.845
26.8,0.55,0.7744,0.0761,0.0541,1027.574,1.227,29.665
28.4,0.58,0.7967,0.0704,0.0515,979.104,1.169,27.454
30.0,0.61,0.8170,0.0646,0.0486,924.668,1.104,25.195
31.6,0.65,0.8353,0.0587,0.0455,865.012,1.032,22.882
33.1,0.68,0.8514,0.0526,0.0420,798.645,0.954,20.520
34.7,0.71,0.8647,0.0464,0.0382,727.057,0.868,18.109
36.3,0.74,0.8743,0.0401,0.0342,649.505,0.776,15.649
37.9,0.78,0.8794,0.0337,0.0298,565.986,0.676,13.144
39.5,0.81,0.8760,0.0272,0.0251,477.248,0.570,10.591
41.0,0.84,0.8544,0.0206,0.0202,384.781,0.460,8.016
42.6,0.87,0.7977,0.0138,0.0151,287.094,0.343,5.378
44.2,0.91,0.6317,0.0069,0.0100,189.408,0.226,2.709
45.8,0.94,0.0010,0.0000,0.0055,104.398,0.124,0.004
