# V, J, eta_p, CT, CP, P, Q, T
0.0,0.00,0.0000,0.1598,0.2776,6473.421,7.727,73.356
2.0,0.04,0.0233,0.1601,0.2684,6260.896,7.473,73.494
4.0,0.08,0.0484,0.1603,0.2589,6038.678,7.208,73.582
5.9,0.12,0.0755,0.1603,0.2491,5809.002,6.934,73.618
8.0,0.16,0.1049,0.1603,0.2388,5569.632,6.648,73.574
9.9,0.20,0.1370,0.1600,0.2283,5323.551,6.355,73.453
11.9,0.23,0.1722,0.1595,0.2173,5067.776,6.050,73.227
13.9,0.27,0.2109,0.1587,0.2060,4804.544,5.735,72.880
15.9,0.31,0.2537,0.1577,0.1944,4533.855,5.412,72.404
17.9,0.35,0.3014,0.1563,0.1825,4255.709,5.080,71.781
19.8,0.39,0.3549,0.1546,0.1703,3971.598,4.741,70.985
21.9,0.43,0.4152,0.1524,0.1579,3681.520,4.395,69.984
23.8,0.47,0.4837,0.1497,0.1452,3385.477,4.041,68.725
25.8,0.51,0.5589,0.1456,0.1324,3087.197,3.685,66.835
27.8,0.55,0.6378,0.1394,0.1196,2789.663,3.330,63.997
29.8,0.59,0.7038,0.1319,0.1099,2562.225,3.058,60.540
31.8,0.63,0.7501,0.1230,0.1026,2392.205,2.856,56.479
33.8,0.66,0.7784,0.1144,0.0977,2278.113,2.719,52.525
35.8,0.70,0.8010,0.1058,0.0929,2167.750,2.587,48.579
37.7,0.74,0.8214,0.0970,0.0877,2046.200,2.443,44.549
39.7,0.78,0.8391,0.0881,0.0821,1914.212,2.285,40.439
41.7,0.82,0.8539,0.0789,0.0759,1769.546,2.112,36.235
43.7,0.86,0.8650,0.0696,0.0692,1613.695,1.927,31.956
45.7,0.90,0.8710,0.0601,0.0620,1446.658,1.727,27.592
47.7,0.94,0.8687,0.0505,0.0545,1270.673,1.517,23.166
49.7,0.98,0.8545,0.0406,0.0464,1082.756,1.293,18.638
51.6,1.02,0.8194,0.0306,0.0380,885.146,1.057,14.052
53.6,1.06,0.7386,0.0205,0.0293,683.807,0.816,9.417
55.6,1.09,0.5560,0.0104,0.0205,478.739,0.572,4.791
57.6,1.13,0.0002,0.0000,0.0115,267.706,0.319,0.000
