# V, J, eta_p, CT, CP, P, Q, T
0.0,0.00,0.0000,0.1658,0.1579,681.570,0.501,16.267
1.7,0.04,0.0412,0.1658,0.1538,664.419,0.488,16.258
3.4,0.08,0.0847,0.1656,0.1495,645.776,0.474,16.245
5.1,0.11,0.1306,0.1653,0.1452,627.134,0.461,16.209
6.8,0.15,0.1792,0.1647,0.1406,607.000,0.446,16.156
8.4,0.19,0.2306,0.1638,0.1359,586.866,0.431,16.071
10.1,0.23,0.2846,0.1627,0.1312,566.732,0.416,15.960
11.8,0.27,0.3410,0.1610,0.1264,545.852,0.401,15.787
13.5,0.31,0.3990,0.1584,0.1215,524.227,0.385,15.533
15.2,0.34,0.4574,0.1549,0.1166,503.347,0.370,15.191
16.9,0.38,0.5134,0.1504,0.1121,483.959,0.355,14.750
18.5,0.42,0.5644,0.1450,0.1081,466.808,0.343,14.221
20.2,0.46,0.6096,0.1388,0.1045,451.148,0.331,13.612
21.9,0.50,0.6485,0.1315,0.1008,435.489,0.320,12.895
23.6,0.54,0.6811,0.1239,0.0974,420.575,0.309,12.153
25.3,0.57,0.7101,0.1162,0.0939,405.661,0.298,11.401
27.0,0.61,0.7366,0.1084,0.0901,389.255,0.286,10.636
28.6,0.65,0.7605,0.1007,0.0861,372.104,0.273,9.875
30.3,0.69,0.7822,0.0927,0.0816,352.716,0.259,9.092
32.0,0.73,0.8012,0.0847,0.0769,331.836,0.244,8.309
33.7,0.77,0.8177,0.0767,0.0717,310.211,0.228,7.522
35.4,0.80,0.8311,0.0682,0.0659,284.857,0.209,6.690
37.1,0.84,0.8389,0.0600,0.0602,260.249,0.191,5.889
38.8,0.88,0.8409,0.0519,0.0543,234.895,0.172,5.093
40.4,0.92,0.8345,0.0436,0.0480,207.305,0.152,4.279
42.1,0.96,0.8141,0.0350,0.0412,177.477,0.131,3.438
43.8,0.99,0.7652,0.0263,0.0342,147.649,0.109,2.584
45.5,1.03,0.6589,0.0176,0.0275,118.566,0.087,1.721
47.2,1.07,0.4432,0.0088,0.0213,92.467,0.068,0.867
48.9,1.11,-0.0049,-0.0001,0.0154,66.367,0.049,-0.004
