# V,    J,    eta_p,    CT,    CP,    P,    Q,    T
0.0,    0.00,    0.0000,    0.1202,    0.0631,    367.630,    0.121,    10.885
2.6,    0.04,    0.0762,    0.1204,    0.0651,    379.561,    0.125,    10.898
5.3,    0.08,    0.1479,    0.1206,    0.0672,    392.238,    0.129,    10.916
8.0,    0.12,    0.2150,    0.1208,    0.0694,    404.915,    0.133,    10.934
10.6,    0.16,    0.2777,    0.1210,    0.0718,    419.083,    0.138,    10.952
13.3,    0.21,    0.3360,    0.1212,    0.0743,    433.252,    0.143,    10.974
15.9,    0.25,    0.3903,    0.1215,    0.0769,    448.911,    0.148,    10.996
18.6,    0.29,    0.4405,    0.1217,    0.0797,    465.317,    0.153,    11.023
21.2,    0.33,    0.4869,    0.1220,    0.0826,    481.722,    0.159,    11.049
23.9,    0.37,    0.5300,    0.1222,    0.0855,    498.873,    0.164,    11.063
26.6,    0.41,    0.5700,    0.1221,    0.0883,    515.279,    0.170,    11.058
29.2,    0.45,    0.6072,    0.1217,    0.0909,    530.193,    0.175,    11.023
31.9,    0.49,    0.6419,    0.1205,    0.0928,    541.378,    0.178,    10.907
34.5,    0.54,    0.6741,    0.1184,    0.0941,    548.835,    0.181,    10.720
37.2,    0.58,    0.7035,    0.1157,    0.0948,    553.309,    0.182,    10.471
39.8,    0.62,    0.7303,    0.1123,    0.0950,    554.801,    0.183,    10.169
42.5,    0.66,    0.7552,    0.1081,    0.0944,    550.327,    0.181,    9.786
45.2,    0.70,    0.7787,    0.1017,    0.0915,    533.921,    0.176,    9.208
47.8,    0.74,    0.8001,    0.0942,    0.0873,    509.313,    0.168,    8.532
50.5,    0.78,    0.8193,    0.0865,    0.0827,    482.468,    0.159,    7.833
53.1,    0.82,    0.8361,    0.0786,    0.0775,    451.894,    0.149,    7.117
55.7,    0.87,    0.8508,    0.0704,    0.0716,    417.592,    0.138,    6.379
58.4,    0.91,    0.8628,    0.0621,    0.0652,    380.307,    0.125,    5.618
61.1,    0.95,    0.8712,    0.0536,    0.0583,    340.039,    0.112,    4.857
63.7,    0.99,    0.8767,    0.0451,    0.0509,    296.789,    0.098,    4.083
66.4,    1.03,    0.8766,    0.0365,    0.0428,    249.809,    0.082,    3.301
69.0,    1.07,    0.8673,    0.0276,    0.0341,    199.102,    0.066,    2.500
71.7,    1.11,    0.8382,    0.0187,    0.0248,    144.666,    0.048,    1.690
74.3,    1.15,    0.7467,    0.0096,    0.0148,    86.501,    0.028,    0.867
77.0,    1.19,    0.0005,    0.0000,    0.0047,    27.591,    0.009,    0.000
