# V, J, eta_p, CT, CP, P, Q, T
0.0,0.00,0.0000,0.1176,0.3322,12336.113,5.890,54.291
3.1,0.04,0.0141,0.1182,0.3219,11952.823,5.707,54.553
6.2,0.08,0.0294,0.1187,0.3107,11535.977,5.508,54.780
9.3,0.12,0.0459,0.1191,0.2992,11108.691,5.304,54.967
12.4,0.15,0.0639,0.1194,0.2870,10656.051,5.088,55.100
15.5,0.19,0.0837,0.1195,0.2744,10188.497,4.865,55.176
18.6,0.23,0.1054,0.1195,0.2614,9705.284,4.634,55.180
21.6,0.27,0.1295,0.1194,0.2479,9206.411,4.396,55.105
24.7,0.31,0.1563,0.1190,0.2341,8693.369,4.151,54.940
27.8,0.35,0.1861,0.1184,0.2201,8172.125,3.902,54.678
30.9,0.38,0.2198,0.1176,0.2057,7636.712,3.646,54.313
34.0,0.42,0.2578,0.1166,0.1912,7098.317,3.389,53.832
37.1,0.46,0.3015,0.1153,0.1763,6547.991,3.126,53.227
40.2,0.50,0.3522,0.1136,0.1611,5982.750,2.856,52.445
43.3,0.54,0.4109,0.1116,0.1461,5423.475,2.589,51.502
46.4,0.58,0.4791,0.1091,0.1313,4876.131,2.328,50.381
49.4,0.61,0.5436,0.1068,0.1208,4484.639,2.141,49.295
52.5,0.65,0.6354,0.1037,0.1067,3960.412,1.891,47.890
55.7,0.69,0.7355,0.0976,0.0918,3410.086,1.628,45.078
58.7,0.73,0.8072,0.0882,0.0798,2961.174,1.414,40.701
61.8,0.77,0.8322,0.0796,0.0735,2730.753,1.304,36.765
64.9,0.81,0.8534,0.0713,0.0674,2503.314,1.195,32.912
68.0,0.85,0.8700,0.0631,0.0613,2275.876,1.087,29.123
71.1,0.88,0.8822,0.0549,0.0550,2043.963,0.976,25.364
74.2,0.92,0.8888,0.0467,0.0484,1799.374,0.859,21.556
77.3,0.96,0.8873,0.0382,0.0414,1537.633,0.734,17.655
80.4,1.00,0.8690,0.0295,0.0339,1259.487,0.601,13.620
83.5,1.04,0.8110,0.0204,0.0261,970.901,0.463,9.435
86.5,1.08,0.6207,0.0108,0.0187,694.247,0.332,4.982
89.6,1.11,0.0621,0.0006,0.0114,424.303,0.203,0.294
