# V, J, eta_p, CT, CP, P, Q, T
0.0,0.00,0.0000,0.0947,0.0904,1351.208,0.759,22.521
3.0,0.05,0.0497,0.0950,0.0906,1354.191,0.761,22.593
5.9,0.09,0.0993,0.0953,0.0910,1359.411,0.764,22.668
8.9,0.14,0.1485,0.0957,0.0915,1368.359,0.768,22.753
11.9,0.19,0.1973,0.0960,0.0923,1378.799,0.774,22.837
14.9,0.24,0.2454,0.0964,0.0930,1390.730,0.781,22.926
17.9,0.28,0.2927,0.0968,0.0940,1404.153,0.789,23.015
20.8,0.33,0.3392,0.0971,0.0950,1419.813,0.797,23.104
23.8,0.38,0.3848,0.0975,0.0960,1435.472,0.806,23.189
26.8,0.43,0.4298,0.0978,0.0971,1450.386,0.815,23.269
29.8,0.47,0.4740,0.0981,0.0981,1466.046,0.823,23.340
32.8,0.52,0.5175,0.0983,0.0990,1479.469,0.831,23.384
35.7,0.57,0.5602,0.0984,0.0999,1492.145,0.838,23.398
38.7,0.62,0.6019,0.0982,0.1005,1501.840,0.843,23.353
41.7,0.66,0.6424,0.0976,0.1007,1505.568,0.846,23.206
44.7,0.71,0.6820,0.0964,0.1005,1501.840,0.844,22.935
47.6,0.76,0.7206,0.0948,0.0997,1489.908,0.837,22.544
50.6,0.81,0.7582,0.0925,0.0983,1468.283,0.825,21.996
53.6,0.85,0.7944,0.0893,0.0958,1431.744,0.804,21.231
56.6,0.90,0.8272,0.0848,0.0923,1379.545,0.775,20.173
59.5,0.95,0.8552,0.0786,0.0871,1301.246,0.731,18.687
62.5,1.00,0.8743,0.0703,0.0801,1196.103,0.672,16.730
65.5,1.04,0.8816,0.0621,0.0734,1096.925,0.616,14.764
68.5,1.09,0.8814,0.0537,0.0664,991.781,0.557,12.766
71.4,1.14,0.8698,0.0450,0.0589,879.926,0.494,10.716
74.4,1.18,0.8412,0.0362,0.0510,762.851,0.428,8.621
77.4,1.23,0.7857,0.0273,0.0428,639.065,0.359,6.486
80.4,1.28,0.6812,0.0182,0.0341,510.059,0.286,4.319
83.4,1.33,0.4778,0.0091,0.0252,376.578,0.212,2.157
86.3,1.37,0.0008,0.0000,0.0162,242.352,0.136,0.004
