# V,    J,    eta_p,    CT,    CP,    P,    Q,    T
0.0,    0.00,    0.0000,    0.1531,    0.0694,    2275.876,    1.035,    62.751
2.0,    0.03,    0.0551,    0.1512,    0.0690,    2264.691,    1.030,    61.973
4.0,    0.05,    0.1086,    0.1470,    0.0681,    2234.117,    1.016,    60.265
6.0,    0.08,    0.1606,    0.1437,    0.0675,    2215.474,    1.007,    58.917
8.0,    0.10,    0.2108,    0.1398,    0.0667,    2189.375,    0.996,    57.306
10.1,    0.13,    0.2594,    0.1361,    0.0660,    2164.767,    0.985,    55.781
12.1,    0.15,    0.3064,    0.1320,    0.0651,    2134.193,    0.970,    54.126
14.1,    0.18,    0.3516,    0.1277,    0.0640,    2099.891,    0.955,    52.373
16.1,    0.20,    0.3949,    0.1232,    0.0628,    2061.114,    0.937,    50.523
18.1,    0.23,    0.4359,    0.1186,    0.0616,    2021.592,    0.919,    48.615
20.1,    0.25,    0.4750,    0.1141,    0.0605,    1983.562,    0.902,    46.786
22.1,    0.28,    0.5115,    0.1092,    0.0591,    1939.565,    0.882,    44.785
24.2,    0.30,    0.5474,    0.1051,    0.0580,    1902.280,    0.865,    43.099
26.2,    0.33,    0.5789,    0.0999,    0.0565,    1853.064,    0.843,    40.977
28.2,    0.35,    0.6105,    0.0948,    0.0547,    1794.154,    0.816,    38.864
30.2,    0.38,    0.6391,    0.0894,    0.0528,    1732.261,    0.788,    36.658
32.2,    0.40,    0.6620,    0.0835,    0.0508,    1665.148,    0.757,    34.220
34.2,    0.43,    0.6840,    0.0780,    0.0488,    1600.272,    0.728,    31.969
36.3,    0.45,    0.6991,    0.0725,    0.0470,    1542.107,    0.701,    29.745
38.3,    0.48,    0.7145,    0.0672,    0.0450,    1475.740,    0.671,    27.557
40.3,    0.50,    0.7300,    0.0609,    0.0420,    1376.562,    0.626,    24.959
42.3,    0.53,    0.7330,    0.0540,    0.0390,    1278.130,    0.581,    22.157
44.3,    0.55,    0.7342,    0.0485,    0.0366,    1199.085,    0.545,    19.870
46.3,    0.58,    0.7538,    0.0410,    0.0315,    1033.540,    0.470,    16.819
48.3,    0.60,    0.7139,    0.0352,    0.0298,    977.613,    0.444,    14.439
50.3,    0.63,    0.6935,    0.0285,    0.0258,    847.115,    0.385,    11.668
52.3,    0.65,    0.6102,    0.0219,    0.0235,    769.562,    0.350,    8.972
54.4,    0.68,    0.5103,    0.0151,    0.0202,    661.436,    0.301,    6.205
56.4,    0.70,    0.2965,    0.0069,    0.0165,    539.887,    0.246,    2.842
58.4,    0.73,    -0.0062,    -0.0001,    0.0129,    422.066,    0.192,    -0.044
